,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
2000-04-01,4.995,5.532,5.885,6.425,7.162000000000001,8.027000000000001,8.947000000000001,10.132,11.120999999999999,11.905999999999999,12.727,13.734000000000002,14.359000000000002,14.32,14.078,13.479000000000001,13.302999999999999,12.782,11.527999999999999,11.437000000000001,10.534,9.523,9.671,9.162,6.02,3.3560000000000003,2.6010000000000004,2.696,3.286,3.2430000000000003,3.358,3.59,3.8339999999999996,3.891,3.9010000000000002,4.321000000000001
2000-05-01,-9999.0,-9999.0,6.707000000000001,7.169,7.569,8.463,8.948,9.912,10.445,11.077,11.812000000000001,12.527000000000001,13.027000000000001,13.739,13.677,13.64,12.794,11.798,10.575999999999999,8.957,7.641,6.995,7.774,8.134,6.004,2.795,2.57,2.667,3.1489999999999996,3.343,3.363,3.6060000000000003,3.92,4.235,4.691,4.592
2000-06-01,-9999.0,-9999.0,6.5489999999999995,6.888,7.26,8.077,8.93,9.898,10.923,11.588,12.199000000000002,12.453,12.467,12.501,12.450999999999999,12.148,11.904000000000002,9.982000000000001,8.908,7.807,5.871,4.69,5.21,5.767,4.723,2.285,2.102,2.195,2.6,2.7889999999999997,2.989,3.2089999999999996,3.553,3.605,3.9389999999999996,4.204
2000-07-01,6.385,7.042000000000001,7.343,8.216000000000001,8.943999999999999,9.851,10.415999999999999,11.097999999999999,11.613,11.772,12.298,12.700999999999999,12.460999999999999,12.558,12.100999999999999,11.17,9.84,8.728,7.935,6.926,6.824,7.107,7.382999999999999,8.336,6.773,2.8819999999999997,2.647,2.781,3.08,3.383,3.428,3.455,3.609,3.779,3.79,2.479
2000-08-01,-9999.0,-9999.0,6.693,7.178,7.417999999999999,8.127,9.228,10.359000000000002,11.322000000000001,11.875,11.950999999999999,12.19,12.655999999999999,12.193,11.615,10.739,9.732999999999999,8.763,7.877000000000001,6.888999999999999,5.8629999999999995,4.941,4.16,4.707,3.823,2.821,2.4819999999999998,2.4130000000000003,2.5269999999999997,2.7230000000000003,3.075,3.3310000000000004,3.41,3.4960000000000004,3.592,3.657
2000-09-01,-9999.0,-9999.0,4.9510000000000005,5.277,5.63,6.358,7.319,7.848,9.001,10.062999999999999,10.62,10.912,11.714,11.777999999999999,11.785,11.505,10.764000000000001,9.846,8.508,7.375,6.042000000000001,4.888999999999999,4.746,4.39,3.375,2.0669999999999997,1.89,2.254,2.548,2.7439999999999998,3.096,3.324,3.428,3.784,3.673,3.466
2000-10-01,-9999.0,-9999.0,4.712,4.891,5.527,6.184,7.007000000000001,7.944,8.953,10.401,10.93,11.404000000000002,12.130999999999998,12.185,12.29,11.443,10.616,9.523,8.676,7.499,6.176,5.08,4.42,4.0569999999999995,3.2289999999999996,2.121,2.085,2.026,2.235,2.2159999999999997,2.5380000000000003,2.8169999999999997,2.978,3.147,3.2569999999999997,3.307
2000-11-01,3.695,3.713,4.021,4.5760000000000005,5.696000000000001,6.544,7.699,8.457,10.112,10.919,10.07,11.058,11.77,12.110999999999999,11.617,10.270999999999999,9.795,8.584,7.621,7.572,6.324,5.865,5.579,4.732,3.74,2.647,2.213,2.198,2.291,2.513,2.594,2.679,2.7880000000000003,2.929,2.8680000000000003,3.0810000000000004
2000-12-01,2.509,3.451,4.223,4.793,5.792999999999999,6.445,7.056,8.168,9.997,11.68,12.942,13.527000000000001,14.363,15.029000000000002,14.765,14.624,13.297,11.549000000000001,9.817,7.926,7.564,6.32,5.718999999999999,5.121,3.497,1.642,1.5019999999999998,1.686,1.871,2.137,2.4330000000000003,2.648,2.887,2.917,2.943,3.3789999999999996
2001-01-01,3.389,4.155,4.55,4.953,5.481,6.474,7.417000000000001,8.74,10.14,11.852,13.255,14.42,15.107000000000001,15.625,15.142999999999999,13.779000000000002,11.671,9.984,8.781,8.515,9.067,8.924,8.314,6.971,4.378,2.275,1.876,2.1069999999999998,2.392,2.61,2.872,2.971,3.182,3.2430000000000003,2.719,3.219
2001-02-01,3.847,4.371,4.418,4.882,5.542999999999999,6.11,7.199,8.418,9.326,10.737,12.189,14.135,15.522,16.567,16.352,16.35,16.364,13.99,11.76,9.253,10.894,9.926,7.189,6.415,4.2860000000000005,2.015,1.693,1.77,1.994,2.312,2.7710000000000004,3.0439999999999996,3.063,3.252,3.319,2.911
2001-03-01,5.1,5.146,5.864,6.405,6.987,8.037,8.951,9.799,10.625,11.899000000000001,13.322000000000001,14.698,15.779000000000002,16.349,16.867,16.279,13.929,12.081,11.125,10.370999999999999,10.183,9.241,8.202,7.733,5.392,2.8810000000000002,2.8,2.6919999999999997,2.89,3.195,3.332,3.615,3.807,3.805,3.3280000000000003,3.175
2001-04-01,5.723,6.148,6.973,7.742000000000001,8.332,9.031,9.717,10.877,11.76,12.402000000000001,13.552999999999999,14.398,15.015999999999998,14.974,14.289000000000001,13.357999999999999,13.465,12.742,11.35,10.72,10.591,10.69,10.960999999999999,9.738,7.0089999999999995,3.815,2.636,2.885,3.073,3.298,3.614,3.792,4.198,3.949,3.236,3.54
2001-05-01,-9999.0,-9999.0,7.182,7.382999999999999,7.851,8.655,9.317,10.258,11.079,11.489,11.998,12.49,13.025,13.554,13.732000000000001,13.665,13.171,11.895,9.863,9.275,8.704,8.273,9.31,8.887,5.351,2.263,2.1790000000000003,2.385,2.633,3.0869999999999997,3.358,3.56,3.911,3.93,3.917,4.27
2001-06-01,-9999.0,-9999.0,6.237,6.904,7.666,8.519,9.412,10.276,11.137,11.939,12.25,12.681,12.749,12.738,12.953,12.243,11.144,10.173,9.705,8.417,7.605,7.227,7.9879999999999995,8.093,5.845,2.54,2.583,2.622,2.9960000000000004,3.306,3.647,3.736,3.8489999999999998,4.127,3.95,3.659
2001-07-01,-9999.0,6.127999999999999,6.8660000000000005,7.468999999999999,8.193999999999999,9.363,10.31,11.040999999999999,12.117,12.872,13.222000000000001,13.876,13.685,13.279000000000002,12.796,12.093,11.43,10.423,9.316,8.314,7.082000000000001,6.417999999999999,7.188,8.125,6.2860000000000005,3.5869999999999997,2.9389999999999996,2.7889999999999997,2.948,3.165,3.4339999999999997,3.7689999999999997,3.657,3.96,4.31,5.367999999999999
2001-08-01,-9999.0,-9999.0,-9999.0,7.669,8.253,9.016,9.411,10.172,10.73,11.302999999999999,12.06,12.587,12.609000000000002,12.362,12.571,12.270999999999999,11.222000000000001,10.115,8.807,7.4270000000000005,6.155,5.669,5.571000000000001,5.624,4.442,2.8819999999999997,2.4930000000000003,2.48,2.677,2.984,3.1,3.2569999999999997,3.52,3.489,3.702,3.929
2001-09-01,-9999.0,4.84,5.462000000000001,6.2829999999999995,7.5489999999999995,8.668,9.699,11.001,11.784,12.241,12.325999999999999,12.477,12.626,12.681,12.668,11.921,10.982999999999999,9.862,7.785,6.906000000000001,6.126,5.319,5.172999999999999,5.322,4.345,2.194,2.202,2.381,2.5989999999999998,2.9019999999999997,3.008,3.2689999999999997,3.553,3.4610000000000003,3.2439999999999998,3.1289999999999996
2001-10-01,4.821000000000001,4.841,4.863,5.294,5.745,6.5089999999999995,7.099,7.997999999999999,8.923,9.689,10.797,11.257,11.818,12.06,11.663,11.484000000000002,10.719000000000001,9.991,9.267000000000001,7.96,6.011,4.668,3.753,3.428,2.8089999999999997,1.893,1.6640000000000001,1.767,1.954,2.153,2.517,2.884,3.2030000000000003,3.464,3.65,3.72
2001-11-01,-9999.0,-9999.0,3.721,4.275,4.83,5.635,6.772,7.74,9.573,10.58,11.845999999999998,12.68,13.181,13.17,12.837,12.110999999999999,11.788,11.013,9.491,7.675,5.2,4.354,3.62,3.755,3.042,2.115,1.704,1.818,2.048,2.339,2.435,2.6310000000000002,2.9360000000000004,3.108,2.825,2.351
2001-12-01,-9999.0,-9999.0,-9999.0,3.985,4.133,4.525,4.928,5.687,6.558,8.163,9.639,10.604000000000001,11.315999999999999,11.909,12.544,12.377,11.679,11.636,10.613,8.793,6.249,6.747999999999999,5.327999999999999,4.242,2.6,1.564,1.432,1.514,1.646,1.844,2.189,2.448,2.701,2.964,3.1010000000000004,2.93
2002-01-01,-9999.0,3.208,3.1630000000000003,3.457,3.867,4.53,5.3389999999999995,6.409,7.609,8.937000000000001,10.398,11.780999999999999,13.382,14.087,13.915999999999999,13.879000000000001,13.302999999999999,12.955,11.844000000000001,9.41,7.39,6.848,7.723,6.417000000000001,3.8760000000000003,2.093,1.611,1.646,1.808,2.053,2.3930000000000002,2.658,2.923,3.2539999999999996,3.5580000000000003,3.542
2002-02-01,3.37,3.9960000000000004,4.417,4.808,5.551,6.358,7.382000000000001,8.716000000000001,10.36,11.811,13.07,13.789000000000001,14.276,14.402000000000001,14.446,13.634,13.617,12.12,9.945,9.789,8.636000000000001,7.972,6.95,7.056,4.487,2.292,2.082,2.307,2.278,2.463,2.7880000000000003,2.991,3.279,3.267,3.388,3.2230000000000003
2002-03-01,4.934,4.671,4.895,5.5329999999999995,6.218999999999999,6.94,7.915,8.808,9.804,11.161,12.459000000000001,13.628,14.616,15.19,15.275,15.707,14.427999999999999,13.19,12.152999999999999,9.385,8.58,8.776,7.631,8.135,5.86,2.74,1.94,2.056,2.351,2.469,2.889,3.137,3.5239999999999996,3.688,3.718,3.448
2002-04-01,6.156000000000001,6.456,6.902,7.314,7.835,8.201,9.04,9.892000000000001,10.575999999999999,11.725,12.811,13.552,13.995,14.169,14.342,14.388,13.808,12.555,12.677999999999999,13.725999999999999,12.812999999999999,11.255999999999998,10.669,9.89,7.5920000000000005,3.707,2.95,2.965,2.978,3.1710000000000003,3.411,3.552,3.8089999999999997,3.9739999999999998,4.138999999999999,4.732
2002-05-01,-9999.0,-9999.0,6.07,6.729,7.2170000000000005,7.672999999999999,8.365,9.041,9.561,10.415999999999999,11.092,11.517000000000001,12.550999999999998,13.494000000000002,13.372,12.675,12.73,11.062000000000001,10.376,9.014,9.036,9.211,9.597000000000001,9.68,5.612,3.0580000000000003,2.6830000000000003,2.701,2.5269999999999997,2.787,3.145,3.635,3.8680000000000003,4.229,4.367,4.357
2002-06-01,-9999.0,7.497000000000001,6.912000000000001,7.09,7.775,8.53,9.45,10.134,10.905999999999999,11.059000000000001,11.849,12.415999999999999,12.77,12.857000000000001,12.988,12.845,11.964,10.289000000000001,8.69,8.651,8.402999999999999,8.083,8.249,8.906,6.535,3.0180000000000002,2.325,2.491,2.886,2.9730000000000003,3.466,3.5810000000000004,3.6439999999999997,3.8480000000000003,3.832,3.792
2002-07-01,-9999.0,-9999.0,6.119,6.517,7.3020000000000005,8.336,9.044,9.67,10.409,11.088,11.759,12.280999999999999,12.802,12.573,12.877,12.564,11.763,10.493,9.638,8.289,7.388999999999999,6.7989999999999995,6.0489999999999995,6.601,5.928,2.9819999999999998,2.5580000000000003,2.759,2.8480000000000003,3.255,3.363,3.7230000000000003,3.803,4.019,4.1080000000000005,4.05
2002-08-01,-9999.0,-9999.0,7.005,6.726,7.364,8.011000000000001,8.969,9.878,10.665999999999999,11.648,12.427999999999999,12.485999999999999,13.029000000000002,12.57,11.514000000000001,11.347999999999999,10.539000000000001,9.509,8.666,7.925,7.223,5.843999999999999,5.227,4.689,4.011,2.404,2.314,2.456,2.563,2.927,3.4410000000000003,3.569,3.7689999999999997,3.9389999999999996,4.038,4.156000000000001
2002-09-01,-9999.0,-9999.0,-9999.0,5.439,6.068,6.782,7.296,7.97,8.706,9.27,10.283,11.088,11.807,11.798,11.81,11.945,11.585999999999999,11.145,10.117,9.203,7.565,6.028,5.105,4.198,3.283,1.902,1.649,1.9,2.185,2.5380000000000003,2.7960000000000003,2.943,3.31,3.5589999999999997,3.5839999999999996,3.562
2002-10-01,-9999.0,4.3180000000000005,4.942,5.034,5.61,6.441,7.405,8.323,9.305,10.350999999999999,11.78,12.96,13.235,13.015999999999998,12.776,12.25,11.734000000000002,10.745,8.958,7.319,5.962000000000001,4.8469999999999995,4.158,4.095,3.0860000000000003,2.099,1.7990000000000002,1.74,2.055,2.318,2.781,2.986,3.266,3.5639999999999996,3.463,3.0260000000000002
2002-11-01,4.696000000000001,5.2410000000000005,5.16,5.492000000000001,6.454,7.524,8.615,9.7,10.878,12.094000000000001,13.225,13.929,13.847999999999999,13.782,13.325999999999999,12.415,11.789000000000001,10.519,9.177,8.006,7.064,5.763999999999999,5.131,4.037,3.409,2.008,1.959,2.214,2.24,2.3890000000000002,2.6830000000000003,3.0460000000000003,3.3510000000000004,3.273,3.25,2.929
2002-12-01,-9999.0,3.1889999999999996,3.5989999999999998,4.516,5.087,5.557,6.582999999999999,7.4670000000000005,8.782,10.044,11.06,12.002,13.384,13.998,13.672,13.158,11.812000000000001,11.177,10.183,9.142999999999999,7.587000000000001,6.721,5.563,4.439,3.523,2.424,2.142,2.334,2.336,2.464,2.6839999999999997,3.0389999999999997,3.138,3.345,2.634,2.175
2003-01-01,-9999.0,6.535,7.466,6.545,6.997999999999999,7.601,8.35,9.049,10.227,11.132,12.549000000000001,14.165999999999999,15.190999999999999,15.123,14.995,14.707,13.729000000000001,13.024000000000001,12.511,10.885,9.203,8.144,6.425,5.167000000000001,3.6630000000000003,2.079,1.851,1.909,2.079,2.387,2.662,2.7910000000000004,3.045,3.21,3.2,2.735
2003-02-01,5.97,6.183,5.377999999999999,6.167000000000001,7.142,7.67,8.642999999999999,9.617,10.597999999999999,12.254000000000001,13.404000000000002,14.136,14.904000000000002,16.232,17.03,17.475,16.119,14.872,12.35,9.517999999999999,8.142999999999999,7.728,8.482000000000001,6.888999999999999,4.3180000000000005,2.436,2.008,2.032,2.157,2.445,2.799,2.995,3.3110000000000004,3.785,3.8760000000000003,3.1710000000000003
2003-03-01,-9999.0,-9999.0,5.132999999999999,4.806,5.2010000000000005,5.688,6.4110000000000005,7.527,8.599,9.683,10.844000000000001,12.274000000000001,13.592,15.042,15.607000000000001,16.24,16.665,14.845,12.435,10.825,10.187000000000001,9.316,10.078,8.963,5.787000000000001,3.213,2.5,2.501,2.542,2.6260000000000003,2.8810000000000002,3.207,3.446,3.7939999999999996,4.284,4.145
2003-04-01,5.733,6.4639999999999995,7.103,6.631,7.255,7.813,8.478,9.246,10.254000000000001,11.317,12.319,13.265,14.232999999999999,15.244000000000002,15.779000000000002,15.92,15.274000000000001,13.581,12.175,10.732000000000001,9.305,9.624,9.629,9.965,6.232,2.895,2.106,2.258,2.595,3.089,3.228,3.553,3.758,3.9019999999999997,4.263999999999999,4.297
2003-05-01,-9999.0,-9999.0,8.148,8.019,8.168,8.886000000000001,9.691,10.229,10.827,11.675,12.437000000000001,12.87,13.552999999999999,14.297,14.843,14.353,14.152000000000001,13.125,11.068,9.767000000000001,9.363999999999999,9.351,9.426,9.244,6.699,3.2289999999999996,2.344,2.4,2.569,3.005,3.48,3.56,3.992,4.352,4.494,4.282
2003-06-01,-9999.0,-9999.0,-9999.0,-9999.0,6.522,7.609,8.641,9.339,10.206,10.958,11.470999999999998,12.079,12.582,12.652000000000001,12.993,13.093,13.071,12.262,10.652000000000001,8.996,7.0889999999999995,6.393,5.835,5.417999999999999,4.6,2.648,2.3409999999999997,2.358,2.384,2.582,3.1310000000000002,3.5860000000000003,3.928,4.329,4.895,5.077
2003-07-01,-9999.0,6.515,6.9639999999999995,7.771,8.357999999999999,9.272,9.997,10.884,11.550999999999998,11.869000000000002,12.325999999999999,12.827,13.347999999999999,13.408,12.672,12.314,10.917,9.329,8.158999999999999,7.2139999999999995,7.15,6.053,6.724,7.0520000000000005,5.494,2.369,2.611,2.5860000000000003,2.738,3.06,3.33,3.43,3.4730000000000003,3.929,3.6430000000000002,4.055
2003-08-01,-9999.0,-9999.0,-9999.0,-9999.0,7.871,8.67,9.331,10.033,11.025,11.395,12.017000000000001,12.378,12.299000000000001,12.562999999999999,12.806,12.409,11.855,10.814,9.372,8.126,6.4510000000000005,5.282,4.314,4.383,3.5660000000000003,2.343,2.1180000000000003,2.372,2.594,2.81,3.201,3.471,3.971,4.01,3.955,4.335
2003-09-01,-9999.0,-9999.0,-9999.0,-9999.0,7.027,7.461,8.326,9.287,9.766,10.254000000000001,11.443,12.261,12.558,12.439,12.543,12.044,11.588,10.999,9.746,7.994,6.327999999999999,4.885,4.272,3.82,2.926,1.8459999999999999,1.8619999999999999,1.979,2.182,2.417,2.668,3.008,3.267,3.514,3.7060000000000004,3.45
2003-10-01,-9999.0,4.395,4.857,5.444,5.872000000000001,6.307,7.1339999999999995,7.959,8.83,10.099,11.238,12.208,12.418,12.31,12.259,12.16,11.54,10.129,8.914,7.312,6.2860000000000005,5.682,4.942,4.2,3.097,1.6980000000000002,1.6480000000000001,1.925,2.167,2.438,2.766,3.2,3.486,3.4739999999999998,3.46,3.5260000000000002
2003-11-01,-9999.0,-9999.0,3.8369999999999997,4.3180000000000005,5.568,6.581,7.599,8.727,9.835,11.013,12.332,13.12,13.448,12.860999999999999,12.658,12.074000000000002,11.331,10.166,8.771,8.079,7.111000000000001,4.926,4.346,3.859,2.6489999999999996,1.581,1.482,1.662,1.8659999999999999,2.258,2.5839999999999996,2.895,3.109,3.313,3.228,2.7889999999999997
2003-12-01,-9999.0,-9999.0,-9999.0,3.54,4.596,4.861000000000001,6.047000000000001,7.138999999999999,8.138,9.219,10.599,11.455,12.140999999999998,12.662,12.929,12.610999999999999,12.055,11.667,10.128,8.623,7.417999999999999,6.341,5.191,4.058,2.9989999999999997,2.0,1.479,1.516,1.757,1.952,2.191,2.481,2.812,3.077,3.074,2.7439999999999998
2004-01-01,-9999.0,3.827,5.252000000000001,5.48,5.822,5.9479999999999995,6.766,7.667999999999999,8.8,10.674000000000001,12.376,13.89,14.972000000000001,15.748,16.4,15.779000000000002,14.315,13.755,13.99,12.44,8.898,8.49,7.215,6.455,4.079,2.225,1.93,1.845,2.073,2.252,2.52,2.823,2.99,3.15,3.208,3.052
2004-02-01,5.473,5.02,5.274,5.18,4.878,5.7860000000000005,6.59,7.5089999999999995,8.64,10.308,12.231,13.517000000000001,14.399000000000001,15.395999999999999,15.788,16.206,14.745,14.405999999999999,15.05,14.775,12.594000000000001,11.027999999999999,9.429,8.024,4.587,1.588,1.453,1.686,1.984,2.544,2.582,2.662,3.012,3.2260000000000004,3.09,3.2119999999999997
2004-03-01,4.607,5.033,5.525,6.169,7.029,7.648,8.339,9.257,10.514000000000001,11.722000000000001,13.142999999999999,14.171,14.557,14.505999999999998,14.964,14.909,15.093,14.115,12.042,13.365,12.807,11.042,10.315999999999999,8.802,5.347,2.335,2.102,2.335,2.6310000000000002,2.8689999999999998,3.138,3.397,3.66,3.658,3.6210000000000004,3.8569999999999998
2004-04-01,-9999.0,6.769,7.534,7.211,7.2379999999999995,8.096,8.586,9.332,10.458,11.545,12.555,13.232999999999999,13.743,14.052999999999999,14.023,14.299000000000001,14.338,12.868,11.860999999999999,10.687000000000001,10.850999999999999,11.198,11.352,10.324000000000002,7.255,3.3989999999999996,2.448,2.806,2.798,3.128,3.65,3.8760000000000003,4.106,4.527,4.505,4.183
2004-05-01,-9999.0,-9999.0,7.666,8.166,8.318999999999999,8.286,8.776,9.645,10.453,11.448,12.075999999999999,12.694,13.061,14.007,14.165,13.720999999999998,13.2,13.417,11.995999999999999,9.685,9.565,10.959000000000001,12.475,10.943,6.817,3.009,2.612,2.513,2.773,3.092,3.35,3.5810000000000004,4.013,4.31,4.058,4.1610000000000005
2004-06-01,-9999.0,-9999.0,6.667000000000001,7.398,8.097999999999999,8.912,9.707,10.505,11.300999999999998,12.154000000000002,13.027999999999999,13.390999999999998,13.144,13.263,12.850999999999999,12.67,12.357999999999999,11.668,9.988,8.921,8.427999999999999,8.184,7.886,7.735,5.59,2.87,2.349,2.505,2.7230000000000003,3.181,3.5010000000000003,3.447,3.5789999999999997,3.949,3.853,4.141
2004-07-01,-9999.0,6.853,7.332000000000001,8.356,8.823,9.051,9.575,10.484000000000002,11.437000000000001,12.020999999999999,12.582,12.958,13.254000000000001,13.043,12.114,11.623,10.567,9.554,8.488999999999999,7.909,6.867000000000001,6.183,5.763999999999999,6.308,5.202000000000001,3.115,2.349,2.366,2.7539999999999996,3.0980000000000003,3.335,3.5839999999999996,3.765,3.554,3.602,4.013
2004-08-01,-9999.0,-9999.0,7.216,7.659,8.459,9.05,9.003,9.831,10.644,11.485,12.355,12.804,12.73,12.338,11.620999999999999,11.425999999999998,11.123,10.242,8.731,7.769,6.385,5.586,5.337000000000001,5.105,4.525,2.92,2.679,2.638,3.0780000000000003,3.228,3.472,3.73,3.832,3.987,4.209,4.947
2004-09-01,-9999.0,-9999.0,-9999.0,7.678999999999999,6.892,7.593999999999999,7.348,7.757000000000001,8.523,9.783999999999999,10.299000000000001,10.919,11.574000000000002,11.857999999999999,12.327,11.965,11.742,10.981,9.949,8.863999999999999,7.062,5.885,4.621,4.086,3.048,2.077,1.8330000000000002,1.93,2.074,2.3609999999999998,2.623,2.792,3.048,3.207,3.594,3.8289999999999997
2004-10-01,-9999.0,4.582,5.345,6.587999999999999,6.565,6.742000000000001,7.771,8.613999999999999,9.446,10.831,11.857999999999999,12.144,12.401,12.37,12.49,12.067,11.435,10.112,8.43,6.862,5.819,4.796,3.8569999999999998,3.7769999999999997,3.0239999999999996,2.083,1.91,2.0069999999999997,2.185,2.479,2.798,3.138,3.287,3.347,3.766,3.418
2004-11-01,-9999.0,-9999.0,-9999.0,4.855,5.281000000000001,5.728,5.941,7.15,7.7379999999999995,9.002,10.287,11.557,12.888,12.981,12.520999999999999,12.175,11.782,10.494000000000002,8.917,7.689,5.597,4.647,4.159,3.6460000000000004,2.7560000000000002,1.912,1.6909999999999998,1.736,2.04,2.303,2.597,2.739,3.053,3.325,3.395,3.467
2004-12-01,-9999.0,-9999.0,-9999.0,3.9730000000000003,4.686,6.11,7.442,8.058,9.054,10.395,11.895999999999999,12.831,13.58,14.002,14.175,13.415,12.696,11.452,10.332,8.795,7.992999999999999,6.403,5.09,4.4110000000000005,2.886,1.975,1.508,1.57,1.8359999999999999,2.168,2.528,2.8089999999999997,3.085,3.195,3.2910000000000004,3.5789999999999997
2005-01-01,-9999.0,-9999.0,-9999.0,7.492000000000001,8.015,5.749,5.477,7.0120000000000005,8.11,9.472999999999999,11.225999999999999,12.864,13.673,14.285,15.328,14.059000000000001,14.38,13.481,11.379000000000001,9.831,7.821000000000001,6.577999999999999,6.27,5.968999999999999,3.536,2.18,1.766,1.7519999999999998,1.955,2.199,2.528,2.9019999999999997,3.179,3.295,3.551,3.09
2005-02-01,-9999.0,3.719,4.088,4.419,5.06,5.933,6.632999999999999,7.38,8.888,10.530999999999999,11.977,13.243,14.71,15.523,16.105999999999998,15.786,15.078,14.854000000000001,12.640999999999998,11.415999999999999,11.432,10.275,9.257,7.89,4.46,2.369,2.167,2.25,2.406,2.625,2.997,3.27,3.306,3.339,3.532,2.786
