date,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km,0km_ds,1km_ds,2km_ds,3km_ds,4km_ds,5km_ds,6km_ds,7km_ds,8km_ds,9km_ds,10km_ds,11km_ds,12km_ds,13km_ds,14km_ds,15km_ds,16km_ds,17km_ds,18km_ds,19km_ds,20km_ds,21km_ds,22km_ds,23km_ds,24km_ds,25km_ds,26km_ds,27km_ds,28km_ds,29km_ds,30km_ds,31km_ds,32km_ds,33km_ds,34km_ds,35km_ds
1986-11-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-12-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-02-01,1.405,2.786,3.014,2.785,2.6910000000000003,2.522,2.332,2.065,2.41,3.842,5.205,5.3820000000000014,7.2,8.652999999999999,9.622,11.447,10.395,15.133,17.014,16.976,17.336,17.325,16.09,14.908,13.396,12.184,11.023,9.527,8.261000000000001,7.478,6.7,5.653,5.315,-9999.0,-9999.0,-9999.0,-1.248297872340425,-0.8577500000000002,-0.5670625,-0.5416458333333334,-0.33837499999999965,-0.19779166666666725,-0.16325000000000012,-0.3183125000000002,-0.11977083333333338,0.5903958333333335,0.4188125000000005,-1.1820208333333317,-0.8662499999999982,-0.35910416666666833,0.25874999999999915,1.3987083333333334,-0.6951874999999994,2.2783333333333324,2.4859166666666646,1.2425416666666678,0.7796041666666653,0.7311874999999972,0.19042553191489375,0.031234042553190733,-0.152489361702127,0.004808510638296681,0.3018510638297869,0.15987234042553133,0.15934042553191752,0.3569999999999993,0.4837659574468107,0.24312765957446736,0.5804651162790702,,,
1987-03-01,2.295,3.286,3.346,3.395,2.971,2.817,2.882,2.862,3.26,4.2780000000000005,6.072,8.612,9.111,9.481,11.611,11.875,12.259,13.085,15.472,17.496,17.543,17.23,16.419,14.896,13.56,12.467,11.429,10.055,8.951,7.582999999999998,6.9529999999999985,6.5360000000000005,5.402,5.539,-9999.0,-9999.0,-0.6573333333333333,-0.5624375000000006,-0.4862500000000005,-0.18493749999999975,-0.2825000000000002,-0.15497916666666578,0.180145833333333,0.2594375000000002,0.3972500000000001,0.6499375000000005,0.8347291666666665,1.526604166666667,0.542979166666667,0.32637499999999875,2.148250000000001,2.0659583333333327,1.2652708333333322,0.7232083333333339,1.370874999999998,1.998833333333332,1.318999999999999,1.0470833333333331,0.9110624999999981,0.48420833333333313,0.45322916666666657,0.6656250000000004,0.8887708333333322,0.6228333333333325,0.6302916666666665,0.24795833333333217,0.48304166666666504,0.8544468085106383,0.42886666666666784,1.1362432432432437,,
1987-04-01,2.9610000000000003,4.173,4.206,3.803,3.369,3.1180000000000003,2.826,2.46,2.576,2.825,4.2810000000000015,5.882999999999999,7.153,9.157,8.881,10.268,12.972,13.499,14.362,16.152,16.398,15.96,14.874,13.853,12.587,11.351,10.433,9.606,8.709,7.894,7.004,6.424,5.89,4.908,-9999.0,-9999.0,-0.3835624999999996,0.07422916666666701,0.05622916666666722,-0.08349999999999991,-0.1663749999999995,-0.0959791666666665,-0.13168749999999996,-0.3899374999999998,-0.5404166666666663,-1.1281249999999998,-1.3188124999999973,-1.6960208333333346,-1.891541666666666,-0.16531250000000064,-0.30337499999999906,0.6844583333333336,2.1665416666666655,1.5079583333333346,0.880020833333333,1.1932083333333363,0.7060208333333353,0.32964583333333586,-0.20193749999999966,-0.28654166666666825,-0.45577083333333057,-0.5923333333333325,-0.4561250000000001,-0.3001666666666676,-0.23864583333333478,-0.19516666666666715,-0.2600833333333332,-0.09133333333333304,0.06297727272727194,-0.24446153846153873,,
1987-05-01,2.631,3.768,4.197,3.907,3.666,3.357,3.447,4.563,4.878,5.586,7.482,9.586,10.428,10.399,11.039,12.362,14.997,16.191,15.898,14.958,14.102,13.809,13.720999999999998,13.102,12.317,11.82,11.130999999999998,10.61,9.781,9.135,8.232999999999999,7.149,6.464,5.533,4.67,-9999.0,-1.0382291666666665,-0.7233958333333339,-0.1989166666666664,-0.17789583333333336,-0.09808333333333374,-0.090479166666666,0.30516666666666614,1.5965416666666665,1.8798124999999999,2.0761874999999996,2.6373541666666664,2.8007291666666676,2.065500000000002,1.671291666666665,2.481395833333334,3.6523958333333333,5.2844999999999995,5.327104166666663,3.734354166666666,1.6944791666666639,0.04433333333333245,-0.5449375000000014,-0.401250000000001,-0.39943749999999945,-0.41110416666666616,-0.18877083333333466,-0.14989583333333556,0.03487499999999777,-0.022416666666664753,0.13227083333333312,0.06456249999999741,-0.1664565217391294,0.0501750000000003,-0.15555882352941186,-0.3076521739130422,
1987-06-01,2.87,3.878,3.864,3.84,3.62,3.261,3.083,2.918,3.283,4.112,6.494,8.758,7.917000000000002,8.309,8.238999999999999,8.668,8.597999999999999,9.351,10.58,11.616,12.807,13.248,13.25,12.77,12.595,12.356,11.785,10.965,10.067,9.27,8.367,7.2879999999999985,6.316,5.428,4.625,4.186,-0.7836250000000002,-0.3438749999999997,-0.34927083333333364,-0.21620833333333334,-0.23010416666666655,-0.3261458333333329,-0.2650833333333331,-0.17331249999999931,0.2378541666666667,0.8740208333333332,2.425791666666666,3.2277291666666663,1.0416250000000007,1.0494375000000007,1.136333333333332,1.2234583333333333,0.2742708333333326,0.0825833333333339,0.23166666666666558,0.1581249999999983,0.058125000000000426,-0.20287500000000236,-0.25552083333333364,-0.43081250000000004,-0.27022916666666674,-0.14060416666666598,-0.22481250000000053,-0.37827083333333,-0.4301875000000006,-0.28231249999999974,-0.22781250000000064,-0.3766041666666684,-0.4255000000000013,-0.39437500000000014,-0.5001851851851846,-0.3370952380952392
1987-07-01,2.528,3.689,3.529,3.494,3.39,3.207,2.955,2.6660000000000004,2.381,3.72,4.303,5.202000000000001,6.112,7.107,7.005,7.447,8.187000000000001,9.436,10.656,11.836,12.91,13.489,13.086,12.880999999999998,12.54,12.601,12.24,11.444,10.209,9.274,7.673999999999999,6.704,5.746,4.677,4.0939999999999985,3.5780000000000003,-1.2046666666666659,-0.5058444444444437,-0.5526222222222223,-0.47313333333333274,-0.4450666666666665,-0.4250666666666678,-0.41804444444444444,-0.44342222222222194,-0.5494772727272732,0.5552666666666668,0.586431818181818,0.3960000000000008,0.42059999999999853,1.413333333333334,1.3368888888888888,1.1979777777777771,1.02348888888889,1.1377727272727274,1.013600000000002,1.0288000000000022,0.7502444444444425,0.5644444444444456,0.07752272727272569,-0.24713333333333587,-0.2894545454545465,-0.01447727272727306,0.042363636363639046,-0.08202325581395264,-0.39136363636363747,-0.3313953488372121,-0.8835348837209311,-0.8455714285714286,-0.8980731707317062,-1.0155142857142865,-0.8304761904761921,-0.5816428571428576
1987-08-01,2.684,3.644,3.605,3.252,3.29,3.039,2.997,2.8310000000000004,3.124,3.4360000000000004,3.862,4.092,4.381,4.8660000000000005,5.435,5.795,7.117000000000001,8.753,9.875,11.53,12.592,11.961,12.751,13.53,13.383,12.742,12.035,11.093,9.971,8.794,7.585,6.634,5.471,4.768,4.349,4.041,-1.0273191489361704,-0.5476382978723411,-0.36478723404255353,-0.5338297872340427,-0.331446808510639,-0.3761702127659574,-0.13970212765957468,0.0024468085106383874,0.4620000000000002,0.7479148936170219,0.8486595744680852,0.4867234042553181,0.20274468085106356,0.31987234042553236,0.6012340425531901,0.24451063829787145,0.3649361702127676,0.7052340425531902,0.5352553191489378,1.034638297872343,1.0153829787234052,-0.16402127659574361,0.40853191489361684,1.21404255319149,1.125595744680849,0.5373043478260886,0.15815217391304515,-0.11202173913043367,-0.3005000000000013,-0.500826086956522,-0.6925869565217395,-0.656577777777775,-0.818162162162162,-0.7843548387096781,-0.5703913043478268,-0.2339374999999997
1987-09-01,1.9,3.216,3.349,3.149,2.9160000000000004,2.695,2.551,2.253,2.064,2.003,1.966,2.099,2.761,3.278,3.695,4.909,6.658,7.85,9.143,10.68,11.56,11.964,12.009,12.321,12.207,11.445,10.633,10.04,9.3,8.187000000000001,7.155,6.382999999999999,5.63,5.041,4.343,4.46,-1.1901333333333337,-0.5279782608695651,-0.3514565217391299,-0.3299130434782609,-0.37308695652173895,-0.3218043478260877,-0.1671086956521739,-0.16608695652173955,-0.1820434782608693,-0.27452173913043465,-0.5043260869565216,-0.7714347826086958,-0.5606521739130432,-0.3719130434782607,-0.4422608695652177,-0.2272173913043476,0.21582608695652183,-0.09406521739130547,-0.3191739130434783,-0.04621739130434932,0.030304347826087152,0.07702173913043353,-0.11519565217390948,0.194934782608696,0.38428260869564923,0.009586956521742351,-0.15039130434782777,0.0713695652173918,0.1806000000000001,-0.0004347826086927853,-0.14847826086956584,-0.11867391304348018,-0.09378571428571458,0.05454285714285767,0.0744090909090902,0.5781111111111112
1987-10-01,1.925,3.422,3.44,3.352,3.294,2.762,2.385,1.932,1.689,1.784,2.662,2.51,3.085,3.652,4.449,5.216,8.503,9.786,10.566,11.445,11.84,12.087,12.168,12.058,12.101,11.511,10.944,9.592,8.576,7.607,6.549,5.747999999999998,4.9460000000000015,4.305,3.992,3.434,-0.7581739130434786,-0.17112765957446818,-0.11195744680851138,0.023744680851063293,0.24085106382978694,0.03714893617021309,-0.06304255319149021,-0.27380851063829814,-0.3459148936170209,-0.2696170212765956,0.3750212765957448,-0.1792553191489361,-0.022148936170213407,0.11546808510638273,0.37229787234042533,0.12978723404255277,1.9863829787234044,1.669957446808512,0.9102127659574482,0.5711063829787246,0.2595957446808512,0.0600000000000005,-0.0639148936170244,-0.16291489361702283,0.19825531914893801,0.23930434782608678,0.5242553191489367,0.1893829787234047,0.27008510638298056,0.2829148936170194,0.08167391304347671,0.0773478260869549,0.0007333333333345848,-0.03784615384615453,0.13708000000000053,-0.08426666666666671
1987-11-01,1.806,3.006,3.0380000000000003,2.893,2.688,2.486,2.111,1.934,2.071,3.463,5.057,4.543,5.012,5.079,6.305,7.638,7.582000000000002,9.408,11.062,13.082,12.45,12.29,12.823,13.262,12.469,11.112,9.98,8.936,7.568,6.597,5.725,4.61,4.22,4.65,4.4030000000000005,3.843,-0.6776874999999998,-0.4693958333333339,-0.39043749999999955,-0.3082916666666664,-0.2418124999999991,-0.11358333333333315,-0.22537499999999966,-0.23143749999999996,-0.09387499999999971,1.083625,2.2373541666666665,1.1757916666666661,1.0268124999999992,0.43625000000000025,0.9048333333333325,0.9964375000000008,-0.4708333333333323,-0.04293750000000074,0.44564583333333196,1.4287291666666686,0.1241666666666692,-0.4351250000000011,-0.15702083333333228,0.4138958333333349,0.274166666666666,-0.03827083333333192,0.014562500000000256,0.2584166666666672,0.12236170212765796,0.29733333333333434,0.32343478260869407,-0.08606818181818099,0.22747619047619017,1.050636363636364,1.2154499999999997,0.9590000000000001
1987-12-01,2.039,3.6010000000000004,3.435,3.22,2.806,2.614,2.375,2.075,1.663,1.6,1.951,2.899,4.075,5.206,5.382999999999999,6.188,7.3370000000000015,9.896,10.735,12.202,12.561,13.345999999999998,14.236,13.69,11.858,10.333,8.765,7.601,6.772,5.4510000000000005,5.276,4.29,3.892,3.342,2.9130000000000003,3.266,-0.29939130434782646,0.27332608695652194,0.13132608695652204,0.16660869565217418,0.021086956521738642,0.10745652173913012,0.11186956521739111,-0.036021739130434494,-0.4155869565217387,-0.6962826086956517,-0.8428260869565216,-0.6675217391304349,-0.46134782608695524,-0.19906521739130412,-0.9831304347826091,-1.3174782608695672,-1.3312826086956502,-0.340217391304348,-0.6328260869565234,-0.23086956521738777,-0.7938695652173902,-0.5632391304347806,0.21197826086956617,0.0494565217391294,-0.8968913043478288,-1.2548043478260897,-1.4303695652173918,-1.1463695652173902,-0.673260869565218,-0.8366444444444427,-0.11613333333333387,-0.4577209302325578,-0.07527500000000087,-0.13840625000000006,-0.32579999999999965,0.15739999999999998
1988-01-01,2.388,3.43,3.375,3.1180000000000003,3.067,2.412,2.152,2.137,2.634,3.38,5.607,7.06,7.597,8.238999999999999,8.931000000000003,8.955,9.885,10.902,13.003,13.564,14.213,14.18,13.965,13.824000000000002,12.72,11.237,9.512,7.903,6.602,5.636,4.477,3.881,3.385,3.025,2.8280000000000003,-9999.0,-0.06032608695652186,0.09273913043478332,0.07993478260869624,0.061304347826087735,0.30813043478260926,-0.05458695652173917,-0.07704347826086888,0.07473913043478264,0.5422826086956518,0.868239130434783,2.1454782608695657,2.2708260869565216,1.5941739130434804,1.381608695652174,1.2575652173913054,0.35576086956521813,0.022456521739130153,-0.2823695652173921,0.3609130434782628,-0.577195652173911,-0.9970217391304352,-1.4672608695652194,-1.5755652173913042,-0.88904347826087,-0.8010652173913027,-0.9016739130434779,-1.2786086956521725,-1.4350434782608703,-1.3762666666666679,-1.2001555555555559,-1.3722444444444442,-1.1680000000000006,-0.9563750000000004,-0.7661470588235297,-0.4774736842105254,
1988-02-01,1.982,3.281,3.287,3.253,2.557,2.263,2.46,3.016,4.211,6.9670000000000005,9.307,11.681,12.300999999999998,11.856,10.876,9.722,11.285,13.687,14.501,15.43,16.489,15.985,15.255,14.517,12.909,11.438,10.056,8.761000000000001,7.805,7.141,6.007999999999999,5.212999999999999,4.473,3.766,3.034,-9999.0,-0.671297872340425,-0.36275000000000013,-0.2940624999999999,-0.07364583333333341,-0.472375,-0.45679166666666715,-0.035250000000000004,0.6326874999999998,1.6812291666666668,3.715395833333334,4.520812500000001,5.116979166666666,4.23475,2.843895833333333,1.5127499999999987,-0.3262916666666662,0.19481250000000117,0.8323333333333327,-0.027083333333335347,-0.3034583333333316,-0.06739583333333243,-0.6088125000000026,-0.6445744680851053,-0.3597659574468093,-0.6394893617021271,-0.741191489361702,-0.6651489361702136,-0.6061276595744669,-0.2966595744680838,0.019999999999999574,-0.20823404255319033,-0.19687234042553303,-0.26153488372093037,-0.30753846153846176,-0.6402500000000009,
1988-03-01,2.537,3.784,3.772,3.595,3.465,2.9560000000000004,2.542,2.795,3.951,5.565,7.9,9.868,9.99,10.435,10.74,11.568,12.203,14.246,15.031,15.329,16.692,16.000999999999998,14.807,13.117,11.059,10.112,9.273,9.39,8.685,7.57,6.8439999999999985,6.39,6.084,5.664,4.807,4.048,-0.41533333333333333,-0.06443750000000081,-0.0602500000000008,0.015062500000000423,0.21149999999999958,-0.015979166666665545,-0.1598541666666673,0.19243750000000004,1.0882500000000004,1.9369375000000004,2.662729166666667,2.782604166666667,1.4219791666666666,1.2803749999999994,1.2772500000000004,1.7589583333333323,1.2092708333333313,1.8842083333333335,0.9298749999999991,-0.16816666666666613,0.46799999999999997,-0.1819166666666696,-0.700937500000002,-1.2947916666666668,-2.0477708333333347,-1.689375,-1.2672291666666684,-0.042166666666666686,0.36429166666666646,0.23495833333333405,0.37404166666666505,0.7084468085106375,1.1108666666666673,1.2612432432432437,0.74275,0.39500000000000046
1988-04-01,2.587,4.17,3.924,3.644,3.47,3.1860000000000004,2.94,2.5660000000000003,2.829,3.023,4.353,7.381,9.364,8.922,8.251,7.81,9.585,11.078,12.17,13.859000000000002,15.624,15.734000000000002,14.823,14.15,13.147,11.486,10.503,9.74,8.705,8.334,7.007999999999999,6.143,6.776,6.609,4.8,4.03,-0.7575624999999997,0.0712291666666669,-0.22577083333333325,-0.24249999999999972,-0.06537499999999952,-0.027979166666666444,-0.017687500000000078,-0.2839374999999995,-0.2874166666666662,-0.9301249999999999,-1.246812499999999,-0.19802083333333353,0.3194583333333352,-0.40031250000000007,-0.9333749999999998,-1.7735416666666675,-1.2204583333333332,-0.9130416666666665,-1.3119791666666671,-1.099791666666663,-0.06797916666666382,0.10364583333333677,-0.2529374999999998,0.010458333333332348,0.10422916666666993,-0.4573333333333327,-0.38612499999999983,-0.16616666666666724,-0.24264583333333434,0.24483333333333235,-0.25608333333333366,-0.3723333333333336,0.9489772727272721,1.456538461538461,0.19462962962962926,-0.14317647058823457
1988-05-01,3.201,5.142,4.658,4.227,4.186,3.986,3.272,3.235,3.128,3.549,5.013,7.301,8.097000000000001,9.385,8.216000000000001,10.855,11.394,11.368,12.398,14.8,16.101,15.445,14.045,13.524,13.124,12.815,11.77,10.472,9.213,8.789,8.265,7.777,6.559,5.694,4.914,3.485,-0.46822916666666625,0.6506041666666667,0.2620833333333339,0.14210416666666692,0.4219166666666663,0.538520833333334,0.13016666666666588,0.2685416666666667,0.1298124999999999,0.039187499999999265,0.16835416666666614,0.5157291666666675,-0.2654999999999976,0.6572916666666657,-0.3416041666666647,2.1453958333333336,1.6814999999999998,0.5041041666666644,0.23435416666666598,1.5364791666666644,2.0433333333333312,1.0910624999999996,-0.07724999999999937,0.022562499999999375,0.3958958333333342,0.8062291666666646,0.48910416666666556,-0.10312500000000213,-0.5904166666666661,-0.21372916666666697,0.09656249999999922,0.4615434782608707,0.14517500000000005,0.0054411764705877275,-0.06365217391304245,-1.1620000000000004
1988-06-01,2.902,4.641,4.982,4.8039999999999985,4.672,4.22,4.339,3.888,3.5,3.372,3.924,6.272,8.936,9.482,9.109,7.914,8.527999999999999,10.219,10.72,11.834,14.309,14.684,14.053,12.862,11.878,11.838,11.602,11.106,9.656,7.9860000000000015,6.917999999999998,6.56,5.313,-9999.0,-9999.0,-9999.0,-0.7516250000000002,0.4191250000000002,0.7687291666666667,0.7477916666666653,0.821895833333333,0.6328541666666667,0.9909166666666671,0.7966875000000004,0.4548541666666668,0.13402083333333303,-0.14420833333333372,0.7417291666666674,2.060624999999999,2.2224375000000007,2.006333333333333,0.46945833333333375,0.2042708333333323,0.9505833333333324,0.37166666666666615,0.37612499999999827,1.5601249999999993,1.2331249999999976,0.5474791666666672,-0.3388124999999995,-0.9872291666666673,-0.6586041666666667,-0.40781250000000036,-0.23727083333333,-0.8411875000000002,-1.5663124999999978,-1.6768125000000031,-1.1046041666666673,-1.4285000000000014,,,
1988-07-01,4.313,4.3660000000000005,4.041,4.181,3.965,3.4930000000000003,3.889,3.3960000000000004,2.9760000000000004,5.045,5.664,8.088,8.639,7.127000000000002,6.462999999999999,8.001,8.175,9.478,10.215,12.186,12.656,13.209,14.13,12.991,10.872,12.05,11.478,-9999.0,9.52,-9999.0,-9999.0,-9999.0,8.416,-9999.0,-9999.0,-9999.0,0.5803333333333338,0.17115555555555684,-0.04062222222222189,0.2138666666666671,0.12993333333333323,-0.13906666666666734,0.5159555555555553,0.28657777777777804,0.04552272727272744,1.8802666666666665,1.9474318181818178,3.281999999999999,2.9475999999999978,1.4333333333333353,0.7948888888888881,1.7519777777777765,1.0114888888888895,1.1797727272727272,0.5726000000000013,1.3788000000000018,0.49624444444444293,0.2844444444444445,1.1215227272727262,-0.13713333333333466,-1.9574545454545458,-0.5654772727272732,-0.7196363636363614,,-1.0803636363636375,,,,1.7719268292682937,,,
1988-08-01,3.73,4.221,4.533,4.452,4.056,4.003,3.851,3.389,2.783,2.847,3.3280000000000003,3.818,4.098,4.813,6.215,7.224,8.224,8.837,10.55,11.288,12.556,12.796,13.795,13.386,11.931,12.191,12.014,10.817,9.704,8.812999999999997,7.451,5.635,4.674,-9999.0,-9999.0,-9999.0,0.01868085106382944,0.029361702127658873,0.5632127659574468,0.6661702127659574,0.434553191489361,0.5878297872340426,0.7142978723404254,0.5604468085106378,0.121,0.1589148936170215,0.31465957446808535,0.21272340425531855,-0.0802553191489368,0.26687234042553154,1.3812340425531904,1.6735106382978717,1.471936170212767,0.7892340425531899,1.2102553191489385,0.7926382978723439,0.9793829787234039,0.6709787234042555,1.4525319148936173,1.0700425531914899,-0.32640425531915085,-0.013695652173911554,0.13715217391304435,-0.3880217391304335,-0.5675000000000008,-0.4818260869565254,-0.8265869565217399,-1.6555777777777756,-1.6151621621621617,,,
1988-09-01,3.113,3.642,3.179,2.952,2.888,3.0410000000000004,2.564,2.253,2.158,1.689,2.241,3.653,3.702,3.754,3.677,5.371,5.841,7.957000000000002,10.188,9.978,11.372,12.047,12.918,12.702,11.727,10.558,9.732,8.66,-9999.0,7.47,6.434,5.867000000000001,4.925,4.454,-9999.0,3.582,0.02286666666666637,-0.1019782608695654,-0.5214565217391303,-0.526913043478261,-0.4010869565217394,0.02419565217391284,-0.154108695652174,-0.16608695652173955,-0.08804347826086945,-0.5885217391304347,-0.22932608695652146,0.782565217391304,0.3803478260869566,0.10408695652173927,-0.4602608695652175,0.23478260869565304,-0.6011739130434783,0.012934782608696516,0.7258260869565216,-0.7482173913043493,-0.15769565217391346,0.16002173913043372,0.7938043478260894,0.5759347826086962,-0.0957173913043512,-0.8774130434782581,-1.0513913043478276,-1.3086304347826072,,-0.7174347826086942,-0.8694782608695659,-0.6346739130434784,-0.7987857142857147,-0.532457142857143,,-0.29988888888888887
1988-10-01,2.73,4.504,4.2860000000000005,3.554,2.879,2.585,2.374,2.204,1.848,1.759,1.956,3.4160000000000004,3.347,4.934,6.34,6.21,6.098,7.636,10.302,11.45,11.805,11.83,11.727,11.402,10.649,-9999.0,8.638,8.611,7.502999999999999,6.4060000000000015,-9999.0,-9999.0,3.67,-9999.0,-9999.0,-9999.0,0.04682608695652135,0.9108723404255312,0.7340425531914891,0.22574468085106325,-0.1741489361702131,-0.13985106382978696,-0.07404255319148989,-0.0018085106382979,-0.18691489361702085,-0.2946170212765957,-0.33097872340425516,0.7267446808510645,0.2398510638297866,1.3974680851063828,2.2632978723404253,1.1237872340425525,-0.41861702127659584,-0.48004255319148736,0.646212765957447,0.5761063829787236,0.22459574468085108,-0.19699999999999918,-0.5049148936170234,-0.8189148936170234,-1.2537446808510637,,-1.7817446808510642,-0.7916170212765952,-0.8029148936170207,-0.9180851063829794,,,-1.275266666666667,,,
