,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
1987-02-01,1.405,2.786,3.014,2.785,2.6910000000000003,2.522,2.332,2.065,2.41,3.842,5.205,5.382000000000001,7.2,8.652999999999999,9.622,11.447000000000001,10.395,15.133,17.014,16.976,17.336,17.325,16.09,14.908,13.395999999999999,12.184000000000001,11.023,9.527000000000001,8.261000000000001,7.478,6.7,5.653,5.315,-9999.0,-9999.0,-9999.0
1987-03-01,2.295,3.286,3.346,3.395,2.971,2.8169999999999997,2.8819999999999997,2.862,3.26,4.2780000000000005,6.072,8.612,9.111,9.481,11.610999999999999,11.875,12.259,13.085,15.472000000000001,17.496,17.543,17.23,16.419,14.895999999999999,13.56,12.467,11.429,10.055,8.951,7.582999999999999,6.952999999999999,6.5360000000000005,5.402,5.539,-9999.0,-9999.0
1987-04-01,2.9610000000000003,4.173,4.206,3.803,3.3689999999999998,3.1180000000000003,2.826,2.46,2.576,2.825,4.281000000000001,5.882999999999999,7.153,9.157,8.881,10.267999999999999,12.972000000000001,13.499,14.362,16.152,16.398,15.96,14.874,13.853,12.587,11.350999999999999,10.433,9.606,8.709,7.894,7.004,6.4239999999999995,5.89,4.908,-9999.0,-9999.0
1987-05-01,2.6310000000000002,3.7680000000000002,4.197,3.907,3.6660000000000004,3.3569999999999998,3.447,4.563,4.878,5.586,7.482,9.586,10.427999999999999,10.399000000000001,11.039000000000001,12.362,14.997,16.191,15.898,14.958,14.102,13.809000000000001,13.720999999999998,13.102,12.317,11.82,11.130999999999998,10.61,9.781,9.135,8.232999999999999,7.149,6.4639999999999995,5.5329999999999995,4.67,-9999.0
1987-06-01,2.87,3.878,3.864,3.84,3.62,3.261,3.083,2.918,3.283,4.112,6.494,8.758,7.917000000000001,8.309,8.238999999999999,8.668,8.597999999999999,9.351,10.58,11.616,12.807,13.248,13.25,12.77,12.595,12.356,11.785,10.965,10.067,9.27,8.367,7.287999999999999,6.316,5.428,4.625,4.186
1987-07-01,2.528,3.6889999999999996,3.529,3.4939999999999998,3.39,3.207,2.955,2.6660000000000004,2.381,3.72,4.303,5.202000000000001,6.112,7.107,7.005,7.447,8.187000000000001,9.436,10.655999999999999,11.835999999999999,12.91,13.489,13.085999999999999,12.880999999999998,12.54,12.600999999999999,12.24,11.444,10.209,9.274,7.6739999999999995,6.704,5.746,4.677,4.093999999999999,3.5780000000000003
1987-08-01,2.6839999999999997,3.6439999999999997,3.605,3.252,3.29,3.0389999999999997,2.997,2.8310000000000004,3.1239999999999997,3.4360000000000004,3.862,4.092,4.381,4.8660000000000005,5.435,5.795,7.117000000000001,8.753,9.875,11.53,12.592,11.960999999999999,12.751,13.53,13.383,12.742,12.035,11.093,9.971,8.794,7.585,6.6339999999999995,5.471,4.768,4.349,4.041
1987-09-01,1.9,3.216,3.3489999999999998,3.1489999999999996,2.9160000000000004,2.695,2.551,2.253,2.064,2.003,1.966,2.099,2.761,3.278,3.695,4.909,6.6579999999999995,7.85,9.142999999999999,10.68,11.56,11.964,12.009,12.321,12.207,11.445,10.633,10.04,9.3,8.187000000000001,7.155,6.382999999999999,5.63,5.041,4.343,4.46
1987-10-01,1.925,3.4219999999999997,3.44,3.352,3.2939999999999996,2.762,2.385,1.932,1.689,1.784,2.662,2.51,3.085,3.6519999999999997,4.449,5.216,8.503,9.786,10.565999999999999,11.445,11.84,12.087,12.168,12.058,12.100999999999999,11.511,10.944,9.592,8.576,7.607,6.5489999999999995,5.747999999999999,4.946000000000001,4.305,3.992,3.4339999999999997
1987-11-01,1.806,3.0060000000000002,3.0380000000000003,2.8930000000000002,2.688,2.4859999999999998,2.1109999999999998,1.9340000000000002,2.0709999999999997,3.463,5.0569999999999995,4.543,5.012,5.079,6.305,7.638,7.582000000000001,9.408,11.062000000000001,13.082,12.45,12.29,12.823,13.262,12.469000000000001,11.112,9.98,8.936,7.568,6.597,5.725,4.61,4.22,4.65,4.4030000000000005,3.843
1987-12-01,2.039,3.6010000000000004,3.435,3.22,2.806,2.614,2.375,2.075,1.663,1.6,1.9509999999999998,2.8989999999999996,4.075,5.206,5.382999999999999,6.188,7.337000000000001,9.896,10.735,12.202,12.561,13.345999999999998,14.235999999999999,13.69,11.857999999999999,10.333,8.765,7.601,6.772,5.4510000000000005,5.276,4.29,3.892,3.342,2.9130000000000003,3.266
1988-01-01,2.388,3.43,3.375,3.1180000000000003,3.0669999999999997,2.412,2.1519999999999997,2.137,2.634,3.38,5.607,7.06,7.597,8.238999999999999,8.931000000000001,8.955,9.885,10.902000000000001,13.003,13.564,14.213,14.18,13.965,13.824000000000002,12.72,11.237,9.512,7.903,6.602,5.636,4.477,3.8810000000000002,3.385,3.025,2.8280000000000003,-9999.0
1988-02-01,1.982,3.281,3.287,3.253,2.557,2.263,2.46,3.016,4.211,6.9670000000000005,9.307,11.681,12.300999999999998,11.856,10.876,9.722000000000001,11.285,13.687000000000001,14.501,15.43,16.489,15.985,15.255,14.517000000000001,12.909,11.437999999999999,10.056000000000001,8.761000000000001,7.805,7.141,6.007999999999999,5.212999999999999,4.473,3.766,3.034,-9999.0
1988-03-01,2.537,3.784,3.772,3.595,3.465,2.9560000000000004,2.542,2.795,3.951,5.565,7.9,9.868,9.99,10.435,10.74,11.568,12.203,14.245999999999999,15.030999999999999,15.329,16.692,16.000999999999998,14.807,13.117,11.059000000000001,10.112,9.273,9.39,8.685,7.57,6.843999999999999,6.39,6.084,5.664,4.8069999999999995,4.048
1988-04-01,2.5869999999999997,4.17,3.924,3.6439999999999997,3.47,3.1860000000000004,2.94,2.5660000000000003,2.8289999999999997,3.023,4.353,7.381,9.363999999999999,8.922,8.251,7.81,9.585,11.078,12.17,13.859000000000002,15.624,15.734000000000002,14.823,14.15,13.147,11.485999999999999,10.503,9.74,8.705,8.334,7.007999999999999,6.143,6.776,6.609,4.8,4.03
1988-05-01,3.201,5.142,4.658,4.227,4.186,3.986,3.272,3.235,3.128,3.549,5.013,7.301,8.097000000000001,9.385,8.216000000000001,10.855,11.394,11.368,12.398,14.8,16.101,15.445,14.045,13.524000000000001,13.124,12.815,11.77,10.472000000000001,9.213,8.789,8.265,7.777,6.559,5.694,4.914,3.485
1988-06-01,2.9019999999999997,4.641,4.982,4.803999999999999,4.672,4.22,4.3389999999999995,3.888,3.5,3.372,3.924,6.272,8.936,9.482000000000001,9.109,7.914,8.527999999999999,10.219,10.72,11.834000000000001,14.309000000000001,14.684000000000001,14.052999999999999,12.862,11.878,11.838,11.602,11.106,9.656,7.986000000000001,6.917999999999999,6.56,5.313,-9999.0,-9999.0,-9999.0
1988-07-01,4.313,4.3660000000000005,4.041,4.181,3.965,3.4930000000000003,3.889,3.3960000000000004,2.9760000000000004,5.045,5.664,8.088,8.639,7.127000000000001,6.462999999999999,8.001,8.175,9.478,10.215,12.186,12.655999999999999,13.209000000000001,14.13,12.991,10.872,12.05,11.478,-9999.0,9.52,-9999.0,-9999.0,-9999.0,8.416,-9999.0,-9999.0,-9999.0
1988-08-01,3.73,4.221,4.533,4.452,4.056,4.003,3.8510000000000004,3.389,2.783,2.847,3.3280000000000003,3.818,4.098,4.813,6.215,7.224,8.224,8.837,10.55,11.288,12.556,12.796,13.795,13.386,11.931,12.190999999999999,12.014000000000001,10.817,9.704,8.812999999999999,7.4510000000000005,5.635,4.6739999999999995,-9999.0,-9999.0,-9999.0
1988-09-01,3.113,3.642,3.179,2.952,2.888,3.0410000000000004,2.5639999999999996,2.253,2.158,1.689,2.241,3.653,3.702,3.7539999999999996,3.677,5.371,5.841,7.957000000000001,10.187999999999999,9.978,11.372,12.047,12.918,12.702,11.727,10.558,9.732000000000001,8.66,-9999.0,7.47,6.434,5.867000000000001,4.925,4.454,-9999.0,3.582
1988-10-01,2.73,4.504,4.2860000000000005,3.554,2.8789999999999996,2.585,2.374,2.204,1.848,1.7590000000000001,1.956,3.4160000000000004,3.347,4.934,6.34,6.21,6.098,7.636,10.302,11.45,11.805,11.83,11.727,11.402000000000001,10.649000000000001,-9999.0,8.638,8.611,7.502999999999999,6.406000000000001,-9999.0,-9999.0,3.67,-9999.0,-9999.0,-9999.0
1988-11-01,1.732,3.889,4.052,3.708,3.513,2.906,2.276,1.915,1.7719999999999998,1.8090000000000002,1.57,2.336,3.909,6.04,5.032,8.599,9.741,7.2989999999999995,9.401,12.704,10.72,10.815999999999999,11.943,10.607000000000001,9.707,7.3229999999999995,6.412000000000001,4.83,5.102,4.606,3.885,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
1988-12-01,2.395,4.082,3.9389999999999996,3.4739999999999998,3.245,2.935,2.605,2.298,2.274,1.79,2.311,3.9619999999999997,4.059,4.727,5.721,8.013,9.436,11.004000000000001,11.437000000000001,12.814,14.519,15.485,16.123,15.713,14.359000000000002,13.720999999999998,12.02,10.24,9.219,8.375,7.037000000000001,5.7410000000000005,4.901,-9999.0,-9999.0,-9999.0
1989-01-01,1.874,3.613,3.887,3.4019999999999997,2.9160000000000004,2.576,2.247,1.9969999999999999,1.797,1.665,2.0580000000000003,2.895,4.147,4.9639999999999995,6.057,7.568,7.029,9.206,11.26,13.823,14.53,15.338,15.567,14.79,13.759,12.544,10.995,9.567,8.492,7.275,5.977,5.966,5.1339999999999995,4.47,3.4410000000000003,-9999.0
1989-02-01,2.592,4.031000000000001,3.9,3.516,3.259,2.947,2.7230000000000003,2.4619999999999997,2.37,2.655,4.043,6.53,6.939,7.976,10.089,10.031,10.387,11.624,13.073,16.075,17.424,17.108,16.601,15.940999999999999,14.785,13.694,11.667,10.72,9.093,8.177999999999999,7.928999999999999,6.757000000000001,6.561,5.502000000000001,5.098,-9999.0
1989-03-01,2.804,4.112,4.225,3.9130000000000003,3.648,3.707,3.134,3.0989999999999998,3.682,4.55,6.396,6.617999999999999,6.843999999999999,7.973,7.282,7.942,10.127,12.005,14.045,16.184,16.745,16.730999999999998,15.72,14.2,13.075999999999999,12.048,10.652000000000001,9.481,7.756,6.997999999999999,6.5760000000000005,5.787999999999999,-9999.0,-9999.0,5.405,-9999.0
1989-04-01,4.151,5.0760000000000005,4.931,4.5489999999999995,3.9610000000000003,3.398,3.093,3.36,4.412,5.343999999999999,7.433,9.446,10.073,9.927,10.065,10.380999999999998,11.59,13.116,14.913,16.526,16.371,16.241,15.595999999999998,14.632,13.375,12.276,11.181,9.809,8.417,7.582999999999999,6.8870000000000005,6.352,6.332999999999999,-9999.0,-9999.0,-9999.0
1989-05-01,3.707,5.4639999999999995,4.789,4.212,3.9760000000000004,3.532,3.114,2.885,2.647,2.766,3.537,5.0169999999999995,6.692,6.642,7.357,7.879,8.662,9.69,12.142999999999999,13.119000000000002,13.432,13.749,14.277000000000001,14.173,14.695,13.664000000000001,12.727,12.564,12.149000000000001,10.853,9.635,8.542,7.646,-9999.0,-9999.0,6.586
1989-06-01,4.496,5.518,5.013,4.465,4.136,3.855,3.435,2.987,3.2760000000000002,4.383,4.852,5.926,6.032,6.312,6.636,6.962999999999999,7.099,8.665,8.655,9.682,11.186,12.591,12.572000000000001,12.505,12.579,12.345,12.0,11.569,10.777000000000001,9.773,8.795,8.094,7.172999999999999,6.0489999999999995,6.131,5.662000000000001
1989-07-01,3.279,4.322,4.084,4.52,3.9560000000000004,3.596,3.035,2.9960000000000004,2.872,3.122,3.6710000000000003,5.1770000000000005,5.3420000000000005,5.33,5.247000000000001,5.688,5.983,7.865,9.083,10.029,11.88,12.878,13.025,12.993,13.53,13.323,12.89,11.931,10.572000000000001,9.487,8.07,7.142,6.657,5.772,-9999.0,-9999.0
1989-08-01,4.231,4.885,4.143,3.741,3.377,3.3939999999999997,3.1510000000000002,2.885,2.7769999999999997,2.6919999999999997,2.519,3.464,3.502,3.8160000000000003,4.629,5.2860000000000005,6.297999999999999,7.276,8.748,10.177,11.378,11.812000000000001,12.317,12.043,12.04,12.234000000000002,11.569,10.937999999999999,9.202,8.771,7.872000000000001,7.122999999999999,6.6579999999999995,6.156000000000001,6.117000000000001,-9999.0
1989-09-01,3.115,4.3260000000000005,3.787,3.591,3.252,2.969,2.694,2.5610000000000004,2.488,2.468,2.6860000000000004,3.1510000000000002,2.758,3.19,3.823,4.828,5.746,7.172999999999999,8.328,10.045,11.168,11.837,11.695,11.431,11.390999999999998,11.56,10.918,10.245,9.267000000000001,8.302,7.825,7.216,6.364,5.907,-9999.0,-9999.0
1989-10-01,2.515,3.523,3.327,2.838,2.6910000000000003,2.468,2.35,1.959,1.774,1.9509999999999998,2.25,2.544,2.439,2.812,3.818,4.75,5.846,7.939,9.737,10.579,11.47,11.779000000000002,12.147,12.15,11.502,11.034,10.397,9.328,8.345,7.084,6.357,5.5920000000000005,4.944,4.147,-9999.0,-9999.0
1989-11-01,2.366,3.576,3.452,3.122,2.8789999999999996,2.522,2.332,2.373,2.5340000000000003,2.408,2.864,3.06,3.346,4.542,4.57,6.004,6.9879999999999995,8.297,9.607000000000001,10.853,11.827,12.261,12.435,12.062999999999999,11.275,10.097000000000001,8.732000000000001,7.579,6.439,5.599,5.263999999999999,5.127999999999999,4.885,4.144,-9999.0,-9999.0
1989-12-01,1.716,2.945,2.997,2.986,2.685,2.4930000000000003,2.1630000000000003,1.9340000000000002,1.7990000000000002,1.7280000000000002,2.032,2.8280000000000003,4.327,5.747000000000001,6.718,7.846,9.812999999999999,10.744000000000002,11.375,13.161,14.277000000000001,14.530999999999999,14.450999999999999,14.199000000000002,13.675999999999998,12.378,10.943,8.792,7.202000000000001,6.101,6.654,9.447000000000001,-9999.0,-9999.0,-9999.0,-9999.0
1990-01-01,2.821,3.9,3.6519999999999997,3.199,2.88,2.563,2.3369999999999997,2.157,2.201,2.441,2.528,3.261,4.692,4.848,5.318,5.9639999999999995,7.406000000000001,10.066,12.139000000000001,14.12,15.085,14.929,14.8,13.845,12.78,11.987,10.825999999999999,9.488,8.206,6.976,5.879,4.962,4.353,4.032,-9999.0,-9999.0
1990-02-01,2.747,3.4189999999999996,3.18,2.846,2.738,2.319,2.086,2.035,2.2969999999999997,2.9930000000000003,3.963,4.89,5.278,5.872000000000001,5.8020000000000005,6.619,8.51,10.682,12.915,14.698,15.24,16.363,15.651,14.228,13.421,12.254000000000001,10.443,9.203,8.115,7.056,5.899,5.127000000000001,4.995,3.341,2.7110000000000003,-9999.0
1990-03-01,3.122,3.966,3.9160000000000004,3.489,3.0439999999999996,2.665,2.411,2.327,2.154,2.957,4.0360000000000005,4.258,4.572,4.816,5.335,5.899,6.869,9.544,12.025,13.456,14.354000000000001,14.689,14.875,14.335,13.292,12.162,10.79,9.978,9.182,8.027999999999999,6.978,5.928999999999999,5.046,4.543,3.867,-9999.0
1990-04-01,3.361,3.6910000000000003,3.925,3.687,3.2560000000000002,3.0239999999999996,2.7960000000000003,2.983,3.6010000000000004,4.9430000000000005,6.5729999999999995,7.245,7.026,7.8629999999999995,8.394,9.261000000000001,11.04,12.097000000000001,12.946,14.069,14.802,14.759,14.418,13.923,13.347999999999999,12.431,11.427999999999999,10.42,9.388,8.475,7.667000000000001,6.854,6.0760000000000005,5.348,4.4430000000000005,4.119
1990-05-01,4.53,5.195,4.863,4.382,3.9139999999999997,3.498,3.049,2.931,2.8569999999999998,2.8110000000000004,3.0189999999999997,4.677,6.906000000000001,7.4639999999999995,6.39,6.39,8.537,10.315,11.607999999999999,12.717,13.399000000000001,13.275,12.719000000000001,12.302,11.811,11.225999999999999,10.797,10.569,9.952,9.344,8.432,7.393,6.462000000000001,5.135,4.475,-9999.0
1990-06-01,3.821,4.237,4.092,3.7910000000000004,3.5389999999999997,3.1060000000000003,3.045,2.967,3.1,3.487,4.321000000000001,5.649,6.287000000000001,6.273,6.518,6.726,7.606,9.308,10.478,11.383,12.117,12.440999999999999,12.648,12.530999999999999,12.503,12.605,12.649000000000001,11.915,11.25,10.052,8.818,8.003,6.907,5.684,-9999.0,-9999.0
1990-07-01,4.886,4.73,4.538,4.229,4.126,4.013,3.8480000000000003,3.6289999999999996,3.2319999999999998,3.07,3.392,4.6160000000000005,5.3229999999999995,5.001,4.9910000000000005,5.671,6.86,8.101,9.241,10.333,11.120999999999999,11.823,11.89,11.984000000000002,12.052,12.094000000000001,12.187999999999999,11.609000000000002,10.602,9.458,8.347999999999999,7.119,6.066,5.294,4.841,-9999.0
1990-08-01,4.852,4.89,4.033,3.6319999999999997,3.511,3.238,2.951,2.861,2.719,2.5980000000000003,2.5810000000000004,2.745,3.471,3.8289999999999997,4.332,5.129,6.537999999999999,7.662999999999999,8.773,9.952,10.696,11.468,11.559000000000001,11.974,12.249,12.129000000000001,11.69,10.966,10.302,9.252,8.19,7.06,6.019,5.013,4.468,3.801
1990-09-01,2.9560000000000004,3.653,3.6239999999999997,3.667,3.3560000000000003,3.102,2.8369999999999997,2.595,2.7680000000000002,2.98,3.011,3.326,3.5180000000000002,3.859,4.666,5.537000000000001,6.402,7.7989999999999995,9.399,10.629000000000001,11.097000000000001,11.306,11.23,11.81,12.05,11.877,10.673,9.281,8.42,7.8260000000000005,7.056,6.3839999999999995,5.428,4.769,4.041,-9999.0
1990-10-01,2.9330000000000003,3.7030000000000003,3.6889999999999996,3.388,3.1,2.8289999999999997,2.613,2.661,2.674,2.613,2.7119999999999997,2.7460000000000004,2.935,3.134,3.4160000000000004,4.669,6.5729999999999995,8.122,9.378,10.437999999999999,11.026,11.607999999999999,11.786,12.248,11.985,11.232999999999999,10.217,9.193,7.684,6.737,5.818,5.091,4.609,3.9139999999999997,-9999.0,-9999.0
1990-11-01,2.206,3.322,3.293,3.1630000000000003,2.9330000000000003,2.682,2.439,2.41,2.602,2.832,3.085,3.332,3.9330000000000003,4.622,5.726,6.892,7.985,8.916,9.82,11.247,11.992,12.764000000000001,13.228,13.241,12.755,11.862,10.417,8.789,7.67,6.377000000000001,5.314,4.592,3.955,3.135,3.448,-9999.0
1990-12-01,1.531,2.832,3.221,2.99,2.7319999999999998,2.492,2.256,2.0340000000000003,1.847,1.6369999999999998,1.81,2.634,3.596,4.24,4.906000000000001,6.711,7.925,9.857000000000001,11.314,12.718,13.667,14.265999999999998,14.061,13.578,12.822000000000001,11.675999999999998,10.614,9.022,7.67,6.371,5.426,4.81,3.841,3.148,-9999.0,-9999.0
1991-01-01,2.439,3.661,3.478,3.255,2.965,2.678,2.386,2.209,1.985,2.1719999999999997,3.216,3.988,4.918,5.851,6.6610000000000005,7.843999999999999,8.728,10.125,12.169,14.465,16.315,18.096,17.936,17.230999999999998,15.642000000000001,14.700999999999999,12.780999999999999,11.055,9.242,7.696000000000001,6.466,5.365,4.724,4.18,3.722,-9999.0
1991-02-01,2.52,4.03,3.8680000000000003,3.5780000000000003,3.278,3.147,2.9360000000000004,2.928,2.827,3.58,4.31,6.778,7.99,8.932,10.809000000000001,10.995,12.263,14.003,16.294,17.49,17.942999999999998,17.737000000000002,16.708,15.542,13.559000000000001,12.134,10.648,9.255,8.246,7.6339999999999995,6.557,5.766,5.042,3.455,3.216,2.909
1991-03-01,2.9539999999999997,4.155,4.064,3.747,3.306,3.197,2.762,2.533,2.291,2.562,3.733,5.5360000000000005,8.573,10.952,12.925999999999998,12.120999999999999,12.429,11.21,13.369000000000002,14.265999999999998,15.4,15.99,15.163,14.055,12.770999999999999,11.617,10.073,8.809,7.617999999999999,6.571000000000001,5.747000000000001,4.883,4.306,-9999.0,-9999.0,-9999.0
1991-04-01,3.2560000000000002,3.986,3.889,3.735,3.653,3.25,2.989,2.641,2.8760000000000003,4.417,6.226,8.317,10.380999999999998,10.972999999999999,10.65,12.097999999999999,12.689,12.833,13.652999999999999,15.064,16.401,16.08,15.308,14.217,12.879000000000001,11.695,10.397,9.588,8.677,7.612,6.707000000000001,5.977,5.193,4.393,-9999.0,-9999.0
1991-05-01,3.301,4.435,4.431,4.336,4.039,3.563,3.109,3.085,3.3960000000000004,3.469,5.249,6.755,8.935,9.995,10.043,9.394,10.165,11.982999999999999,13.332,13.437999999999999,13.925,14.517999999999999,14.306,13.585,12.911,12.002,11.467,11.023,10.154,8.959,7.645,6.129,5.316,4.4319999999999995,4.758,-9999.0
1991-06-01,3.137,3.6689999999999996,3.716,3.625,3.799,3.509,3.338,3.05,3.679,5.127000000000001,7.077999999999999,8.42,8.738999999999999,8.754,8.197000000000001,8.761000000000001,10.318,11.167,11.58,13.339,14.083,14.477,14.402000000000001,13.878,13.005,12.422,11.940999999999999,11.270999999999999,10.11,8.919,7.894,6.6610000000000005,5.496,4.569,3.238,3.88
1991-07-01,3.9960000000000004,4.873,4.885,4.856,5.05,4.0969999999999995,3.8569999999999998,3.043,2.9589999999999996,3.049,3.324,5.306,6.667000000000001,6.5760000000000005,5.757999999999999,6.403,7.025,7.723,9.286,11.112,12.392000000000001,12.437000000000001,12.512,12.714,13.298,13.093,12.446,11.419,10.534,9.405,8.242,7.026,6.028,5.53,5.041,-9999.0
1991-08-01,4.285,4.774,4.684,4.277,3.986,3.6210000000000004,3.359,3.286,2.931,2.5610000000000004,2.55,2.85,3.367,3.975,4.67,5.102,6.922000000000001,8.595,10.031,11.470999999999998,12.467,12.559000000000001,12.203,10.880999999999998,11.757,12.222000000000001,12.205,11.419,10.133,8.847000000000001,7.622000000000001,6.642,5.557,5.252000000000001,5.08,-9999.0
1991-09-01,3.3510000000000004,4.567,4.171,3.452,3.248,2.94,2.7769999999999997,2.6489999999999996,2.705,2.557,2.401,2.5,2.7289999999999996,3.4730000000000003,3.792,4.984,5.965,7.438,8.833,10.195,11.354000000000001,11.449000000000002,11.262,11.487,10.85,10.978,10.113999999999999,9.527999999999999,8.862,7.886,7.121,6.3870000000000005,5.555,4.398,4.0969999999999995,-9999.0
1991-10-01,2.296,3.486,3.865,3.653,3.28,2.8739999999999997,2.513,2.2569999999999997,2.065,2.262,2.542,2.8369999999999997,3.214,3.0380000000000003,3.5210000000000004,5.252000000000001,6.893,9.242,11.404000000000002,12.263,12.725999999999999,12.79,12.925,12.890999999999998,12.429,11.829,11.302999999999999,10.071,8.663,7.587000000000001,6.51,6.096,5.239,4.426,-9999.0,-9999.0
