,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
2008-10-01,20.693,28.674,30.055,35.664,39.567,42.963,43.99100000000001,44.648999999999994,47.388000000000005,51.111000000000004,56.922,52.61,51.438,57.42,67.514,71.117,91.76100000000001,120.671,145.52100000000002,172.264,187.048,224.174,250.02599999999998,279.445,278.76099999999997,269.16700000000003,310.748,342.51599999999996,378.73900000000003,446.22900000000004,482.838,560.755,655.931,820.087,992.492,1115.789,1361.361,1495.8729999999998,1672.094,2004.6270000000002,2262.423,2456.876,2675.35,2928.026,3259.77,3450.942,3745.989,3947.4640000000004,4209.12,4354.76,4361.748,4558.588,4591.09,4300.001,4611.652,4889.145,5065.393,5125.0779999999995,5302.643,5452.345,5328.946999999999,5300.758000000001,5359.105,5386.727,5406.541,5323.022,5198.258,5235.125,5510.331,-9999.0,-9999.0
2008-11-01,13.345999999999998,28.085,37.016,41.503,43.468999999999994,43.755,46.295,48.23,49.413000000000004,49.695,50.201,49.7,50.744,53.383,51.872,49.823,47.8,48.433,58.903,75.586,98.99700000000001,132.85399999999998,153.516,206.28099999999998,215.605,257.093,267.748,247.332,312.781,401.241,506.954,518.0369999999999,551.466,632.908,924.084,1135.7930000000001,1200.19,1372.684,1664.76,1938.015,2129.706,2404.714,2642.991,2932.574,3173.243,3526.4629999999997,3843.625,4178.577,4445.538,4486.405,4711.903,4893.787,5002.653,4899.27,4903.5,5092.839,4995.691,5221.282999999999,4933.617,4589.289000000001,4328.89,4329.89,4349.282999999999,4496.023,4556.264,4399.948,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2008-12-01,7.869,30.218000000000004,39.949,42.095,42.662,42.903,43.448,44.638000000000005,45.589,45.994,45.666000000000004,46.922,49.75899999999999,50.775,55.341,56.588,71.145,82.088,92.625,120.56299999999999,155.921,177.31,203.41099999999997,246.421,309.35400000000004,393.62699999999995,511.31699999999995,618.374,675.3660000000001,593.498,627.981,635.009,706.823,849.112,1003.1339999999999,1199.7839999999999,1422.682,1583.043,1721.023,2158.88,2539.417,2796.998,3137.8779999999997,3421.277,3770.472,4090.935,4334.936,4650.441,4916.734,5099.054,5194.468,5227.613,5229.170999999999,5215.49,5106.704000000001,5022.097,4866.235,4726.683,4674.871,4593.178,4470.641,4519.862,4559.21,4566.943,4662.856,5134.331,4976.1759999999995,-9999.0,-9999.0,-9999.0,-9999.0
2009-01-01,17.669,32.808,41.95,42.776,43.591,44.566,44.718,45.419,46.716,45.965,44.231,43.952,43.912,44.238,44.193999999999996,44.498000000000005,44.93600000000001,45.467,45.908,47.832,79.785,103.821,163.256,228.868,300.868,354.39599999999996,384.01800000000003,508.04900000000004,649.929,796.1139999999999,911.625,921.395,1013.3539999999999,1209.0710000000001,1320.888,1521.535,1870.221,2397.23,2904.395,3248.7259999999997,3522.091,3782.68,4052.724,4297.4529999999995,4551.867,4888.655,5110.7970000000005,5364.696999999999,5461.724,5495.298000000001,5495.488,5360.210999999999,5296.154,5238.4259999999995,5211.417,5480.685,5546.46,5895.378000000001,5904.539000000001,5899.366,5800.22,5665.229,5654.098000000001,5635.338000000001,5452.267,5378.321,4853.85,4258.625,4202.8679999999995,-9999.0,-9999.0
2009-02-01,14.577,28.241999999999997,40.421,40.83,44.748000000000005,45.513999999999996,45.555,47.023,55.865,53.736999999999995,52.472,58.708,54.674,53.028999999999996,54.023999999999994,55.806000000000004,84.367,127.50200000000001,131.394,182.513,266.355,286.697,454.384,567.016,435.92199999999997,493.32300000000004,755.814,968.063,719.948,655.403,933.758,1083.882,1041.725,1202.191,1682.757,2035.65,2457.48,2874.8979999999997,3304.6809999999996,3663.492,3758.687,4005.9440000000004,4566.288,4875.263,5159.6359999999995,5378.066,5520.93,5739.266,5804.08,6033.182,6110.555,5938.597,5906.715,6074.459,5777.99,6010.130999999999,6258.378000000001,5802.223000000001,5905.465,6269.1,6278.746,6160.007,6172.559,8021.757,5478.73,5186.327,5175.653,5039.811,-9999.0,-9999.0,-9999.0
2009-03-01,17.984,35.775999999999996,45.479,47.778999999999996,50.083,50.285,50.479,52.788000000000004,49.979,53.45,56.735,59.985,57.155,58.727,56.898999999999994,54.938,54.03,54.905,59.898999999999994,93.54,156.25,258.348,296.38599999999997,379.217,443.644,440.92800000000005,436.17,597.321,741.163,793.26,869.311,1026.093,1191.989,1649.1070000000002,1878.944,1929.66,2183.779,2153.867,2491.986,2559.545,2836.651,2968.893,3307.3309999999997,3706.1059999999998,3956.2659999999996,4288.736,4851.043,4907.271,5120.244000000001,5232.018,4941.0,5205.589,5439.4890000000005,5384.474,5508.106,5562.857,5730.565,5743.017,5498.326,5427.0509999999995,5424.916,5477.649,5568.813,5619.6759999999995,5694.541,5932.188,5849.124,5979.901999999999,6074.137,-9999.0,-9999.0
2009-04-01,26.451,38.854,48.255,52.718999999999994,55.696000000000005,59.604,62.181000000000004,62.185,64.581,65.422,64.788,64.366,62.801,63.769,61.958999999999996,61.86600000000001,62.415,61.95399999999999,66.464,85.83200000000001,131.475,219.893,267.29200000000003,330.334,402.625,456.532,537.965,568.006,616.069,755.222,820.107,968.615,1141.403,1276.515,1388.86,1507.2060000000001,1790.537,2053.041,2274.145,2532.018,2703.993,2978.3509999999997,3342.8940000000002,3746.895,3960.991,4219.942,4386.994000000001,4520.435,4659.425,4823.082,4967.667,5113.348,5289.224,5493.424,5577.2,5795.446999999999,5890.427,6020.635,6242.904,6475.325,6745.124,6942.411999999999,7036.058000000001,7139.82,7234.556,7266.475,7299.460999999999,7300.089,-9999.0,-9999.0,-9999.0
2009-05-01,37.663000000000004,41.665,44.839,53.803999999999995,58.692,56.617,52.902,54.201,60.70399999999999,62.986000000000004,66.061,62.731,61.738,65.223,69.523,68.445,65.44800000000001,68.568,73.936,80.884,92.06299999999999,130.755,180.75,292.038,399.14,401.61699999999996,558.097,613.69,572.002,548.4259999999999,650.778,874.2919999999999,945.804,1028.016,1327.8229999999999,1561.3,1647.384,1853.5120000000002,2002.516,2108.669,2481.547,2790.04,3110.303,3375.112,3655.211,3879.785,4045.884,4246.519,4382.064,4579.3859999999995,4760.445,4984.535,5248.908,5551.404,5795.879,6052.478,6389.823,6648.714,6834.08,7026.682,7157.3,7358.37,7440.77,7553.517,7703.015,8013.5419999999995,8135.6140000000005,8362.836,8809.934000000001,-9999.0,-9999.0
2009-06-01,37.141,41.607,53.33,52.43600000000001,51.15,61.522,68.193,68.664,72.39399999999999,73.456,74.488,75.45,76.142,69.804,67.814,73.105,82.12799999999999,133.901,188.829,200.083,264.025,322.307,378.226,408.9,475.87199999999996,546.994,619.862,648.844,735.138,802.387,966.071,1062.263,1060.7,1110.492,1479.568,1462.866,1506.1970000000001,1671.681,1945.0279999999998,2174.751,2464.138,2877.447,3096.9790000000003,3267.381,3368.0890000000004,3560.9709999999995,3613.592,3863.765,4230.335,4309.298,4504.502,4822.592000000001,5103.444,5748.705,6341.439,6553.7480000000005,6715.158,6782.233,6648.415,6775.201,6922.25,7419.812,7344.948,7055.871,6961.335999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2009-07-01,31.351,36.039,38.232,43.258,46.593999999999994,49.926,52.501000000000005,55.68,58.208,61.174,61.534,69.777,75.812,85.461,75.163,71.092,77.579,83.57600000000001,91.87899999999999,106.345,142.906,215.074,307.51,421.506,468.32,487.181,475.711,461.961,477.454,577.7040000000001,644.214,695.118,801.3969999999999,824.2410000000001,964.028,1115.411,1198.7730000000001,1362.933,1610.057,1920.731,2245.277,2508.606,2702.511,2919.487,3231.4559999999997,3564.975,3904.285,4278.571,4456.874,4827.923,5129.124,5399.215,5630.704000000001,5853.01,5998.49,6235.405,6426.649,6485.374,6712.141,6917.765,7026.871,7160.96,7171.585,7192.89,7266.129,7265.23,7262.508000000001,-9999.0,-9999.0,-9999.0,-9999.0
2009-08-01,48.553000000000004,52.878,54.71,53.473,54.086999999999996,59.266000000000005,56.255,53.023999999999994,62.711999999999996,66.36399999999999,64.648,59.607,60.613,58.608000000000004,69.718,72.55199999999999,72.166,76.093,73.93,75.51899999999999,91.649,102.725,125.09899999999999,144.22899999999998,136.67700000000002,159.618,209.703,234.25099999999998,247.27,295.685,374.89300000000003,450.94599999999997,527.198,595.271,695.982,877.7310000000001,1087.031,1255.736,1414.0520000000001,1673.0439999999999,1952.9360000000001,2170.093,2452.0,2663.195,2940.3320000000003,2947.009,2945.1659999999997,3212.3309999999997,3633.027,4296.734,4768.55,5176.695,5578.168000000001,5793.182,6009.885,6183.1140000000005,6257.95,6282.45,6292.507,6393.188,6515.611999999999,6617.46,6617.9130000000005,6588.039000000001,6856.967,6849.863,6878.956,6867.908,-9999.0,-9999.0,-9999.0
2009-09-01,32.545,35.953,39.169000000000004,43.973,42.971000000000004,46.468,50.504,58.619,53.956,54.198,56.662,60.44,60.798,64.587,63.347,73.592,65.221,84.272,104.575,128.238,153.186,207.175,174.79,198.225,241.34900000000002,200.581,239.49,312.828,341.149,397.54,451.295,555.149,664.814,749.166,900.6289999999999,982.4780000000001,1258.836,1480.183,1706.595,1924.259,2145.585,2313.25,2497.9610000000002,2810.1890000000003,3016.015,3151.8140000000003,3086.5040000000004,3371.718,3904.257,4261.281,4723.432,5044.518,5270.897,5502.5419999999995,5815.814,6001.855,6141.313,6284.775,6344.541,6355.566999999999,6394.852,6499.355,6497.505999999999,6554.555,6530.26,6556.036999999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2009-10-01,18.985,27.147,35.343,43.667,44.728,44.81,48.933,53.222,55.355,56.613,55.827,54.641999999999996,56.475,56.521,56.11,56.521,60.391000000000005,62.107,62.473,64.66199999999999,75.066,89.382,107.307,162.958,210.41,234.67,243.4,270.03,270.13599999999997,340.12300000000005,418.931,510.89599999999996,628.495,762.471,831.779,1000.2280000000001,1139.7939999999999,1363.895,1673.5620000000001,1954.535,2132.6639999999998,2335.82,2586.092,2847.347,3120.522,3398.5009999999997,3707.969,4035.15,4246.367,4425.622,4705.863,4666.229,4901.255,5066.311,5243.172,5310.965,5351.241,5472.396,5522.4130000000005,5564.375,5650.701,5760.75,5848.776,5810.653,5788.9890000000005,5898.974,6174.99,-9999.0,-9999.0,-9999.0,-9999.0
2009-11-01,14.814,29.12,37.539,39.305,41.2,45.263999999999996,47.854,48.611000000000004,54.071999999999996,57.799,55.17100000000001,58.881,58.868,53.13,60.297,72.743,100.012,129.475,164.142,173.453,194.235,183.176,218.44400000000002,244.752,245.74,211.433,191.929,212.25799999999998,311.218,423.57800000000003,691.3439999999999,769.24,1029.494,1033.614,1280.424,1598.0520000000001,1931.9089999999999,2199.298,2227.76,2331.9139999999998,2485.083,2673.04,2886.678,3250.048,3559.8179999999998,3727.92,3953.7670000000003,4340.142,4566.331,4705.073,4780.138,4819.224,4826.434,4609.396,4598.873,4845.645,4900.848,4904.122,4893.524,4964.1990000000005,4906.997,4863.856,4912.365,5037.059,5102.335999999999,4869.116,4515.439,-9999.0,-9999.0,-9999.0,-9999.0
2009-12-01,18.094,30.399,37.939,41.79,43.272,45.236999999999995,46.801,49.591,53.332,53.474,52.896,53.793,53.393,58.129,63.268,100.542,123.43700000000001,116.96600000000001,136.524,147.001,181.584,204.105,257.536,327.809,407.028,420.42199999999997,517.955,587.0830000000001,637.847,750.757,834.4580000000001,997.5369999999999,1221.481,1384.004,1391.618,1650.749,1942.611,2306.104,2508.446,2844.577,3008.853,3337.942,3738.86,4132.153,4548.998,4828.323,5032.78,5167.502,5237.17,5428.0,5528.365,5528.831,5401.885,5469.420999999999,5565.285,5660.8730000000005,5469.857,5417.496,5568.945,5410.005,5313.948,5364.034000000001,5341.5830000000005,5287.475,4905.594,4808.295999999999,4560.45,-9999.0,-9999.0,-9999.0,-9999.0
2010-01-01,17.675,30.033,37.47,42.125,43.62,46.208999999999996,49.285,50.845,48.95399999999999,51.471000000000004,52.286,57.066,65.585,72.19800000000001,69.095,70.031,78.93,88.199,120.85799999999999,138.99,182.692,246.044,290.427,370.168,478.186,550.9730000000001,686.0010000000001,840.575,933.48,1104.44,1187.41,1350.464,1461.039,1642.094,1765.464,2004.499,2384.6420000000003,2905.175,3243.4590000000003,3479.8390000000004,3773.985,4104.284000000001,4319.736,4666.403,4856.248,4801.693,4875.219,4956.839,4962.937,5018.423,5024.572,5032.045,5105.962,5174.5109999999995,5190.674,5190.358,5319.43,5241.708,5081.0509999999995,5023.398,4774.986,4637.076,4597.867,4607.858,4806.69,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2010-02-01,22.861,31.491,41.173,45.156000000000006,48.348,50.555,51.661,52.42,56.01,57.945,55.975,58.08,54.645,52.548,53.979,60.97,58.474,71.796,70.48899999999999,60.608999999999995,118.015,226.56099999999998,316.596,447.64300000000003,576.95,571.216,622.013,582.42,701.2230000000001,842.559,1041.423,1268.134,1483.274,1382.6670000000001,1856.023,2144.02,2444.956,2837.475,3177.033,3307.3959999999997,3145.4570000000003,3540.177,3846.0159999999996,3814.449,3626.7870000000003,3803.7990000000004,4027.2690000000002,4214.37,4176.273,4043.216,4019.7070000000003,4142.516,4327.753,4222.712,4296.396,4466.995,4802.105,4815.905,4695.071,4931.173,5337.821999999999,5311.285,5158.9,4884.556,4619.86,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2010-03-01,41.591,44.011,46.2,48.604,52.166000000000004,51.74,50.787,49.888999999999996,50.722,50.94,54.802,54.37,53.868,55.023999999999994,63.229,69.615,73.607,105.819,143.41,178.58700000000002,285.982,417.911,524.4590000000001,524.806,521.399,567.3969999999999,484.13800000000003,532.725,551.09,755.995,1231.503,1481.8429999999998,1679.4470000000001,1821.9160000000002,2110.749,2342.697,2172.031,2669.555,3822.2790000000005,4306.306,4011.946,3810.0170000000003,3709.71,3975.782,4270.687,4635.6320000000005,4711.628,4732.627,4759.557,5124.590999999999,5393.015,5467.543000000001,5385.142,5593.357,5858.909000000001,5645.945,5703.348000000001,5729.924,5516.126,5689.071999999999,5867.175,5988.901999999999,5962.16,5938.081999999999,5858.59,5624.994000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2010-04-01,42.961999999999996,46.083999999999996,52.394,56.751000000000005,57.583999999999996,59.742,62.433,60.258,60.632,62.7,67.133,68.714,68.366,70.35300000000001,67.17699999999999,67.557,74.267,87.76100000000001,115.085,143.438,190.998,248.09,400.341,480.82199999999995,532.488,529.5880000000001,589.948,568.871,613.707,761.4119999999999,1004.331,1113.338,1245.248,1212.006,1423.8220000000001,1625.994,1834.7679999999998,2091.377,2528.8579999999997,2785.952,3025.843,3259.489,3611.298,3927.725,4079.7290000000003,4257.874,4352.156,4544.175,4695.1759999999995,4855.205,4968.19,5137.291,5264.22,5405.593000000001,5606.734,5731.948,5858.016,6008.52,6150.276,6373.686,6463.923000000001,6596.808000000001,6742.331,6860.383000000001,6836.717,6894.210999999999,6991.146,-9999.0,-9999.0,-9999.0,-9999.0
2010-05-01,38.919000000000004,41.938,43.729,52.578,60.256,59.522,59.505,58.38,59.95399999999999,62.511,68.24600000000001,68.817,83.28200000000001,81.439,85.521,102.631,121.223,136.392,149.375,177.13,251.81799999999998,343.815,460.981,564.063,633.008,653.261,688.312,746.814,763.815,855.44,911.3860000000001,997.4060000000001,920.7280000000001,1079.65,1313.745,1512.2089999999998,1716.915,1877.751,2147.0789999999997,2499.092,2822.219,3044.111,3242.49,3431.865,3715.94,3927.5040000000004,4082.75,4312.8679999999995,4500.263,4697.0509999999995,4954.849,5183.877,5277.234,5347.835,5552.516,5788.845,6105.054,6343.166,6566.823,6760.0109999999995,7030.774,7205.965,7270.340999999999,7305.37,7356.275,7233.047,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2010-06-01,34.051,39.364000000000004,46.538999999999994,52.806000000000004,56.06,58.645,59.318999999999996,58.662,63.193000000000005,65.419,61.83,58.661,57.591,61.614,62.501000000000005,65.84100000000001,76.921,79.484,78.844,82.83,82.367,85.795,118.146,230.15400000000002,332.67800000000005,435.49300000000005,465.67199999999997,488.68,587.106,637.476,817.172,813.967,1022.709,1000.3539999999999,1134.8519999999999,1305.809,1606.4089999999999,1770.8310000000001,1891.4560000000001,2128.0589999999997,2273.354,2507.576,2820.531,3147.3,3381.098,3566.0570000000002,3695.886,3798.8520000000003,4028.7009999999996,4559.939,4975.082,5158.218,5478.66,5748.053000000001,6204.996,6450.361999999999,6731.138000000001,6920.696,7043.812,7197.429,7224.323,7200.253000000001,7293.521,7264.768,7186.504,7049.935,7272.331999999999,7421.125,-9999.0,-9999.0,-9999.0
2010-07-01,39.184,45.878,54.824,58.89,49.162,45.428999999999995,52.782,52.431000000000004,56.163999999999994,61.477,80.064,78.388,77.66,79.018,78.638,78.37899999999999,79.013,75.985,78.377,81.744,91.99,102.508,126.48899999999999,162.303,220.392,261.634,273.323,428.786,563.629,544.239,587.597,705.7339999999999,771.623,751.873,995.207,1145.761,1211.497,1325.838,1557.0,1812.129,2088.764,2393.055,2656.026,2934.2509999999997,3166.172,3480.071,3738.455,4087.9390000000003,4326.8009999999995,4487.683,4689.295,5137.557,5531.018,5796.316999999999,6104.856,6263.356,6561.829000000001,6811.096,6904.87,7003.736,7178.986,7352.938,7395.596,7384.643,7320.214,7320.507,7129.206,7094.571999999999,-9999.0,-9999.0,-9999.0
2010-08-01,22.443,31.498,37.378,41.707,44.928000000000004,47.103,48.994,48.91,60.49,59.065,57.732,63.16,64.595,68.607,70.42,76.4,84.898,103.762,126.47200000000001,177.29,207.06599999999997,262.312,286.152,325.33799999999997,353.574,388.82,380.705,395.269,506.24,582.471,606.095,709.512,778.931,875.1110000000001,1098.7060000000001,1224.01,1321.6329999999998,1501.35,1679.415,1890.38,2054.1420000000003,2247.7,2492.395,2599.968,2789.665,2900.902,3022.0029999999997,3267.5570000000002,3576.633,3921.737,4446.454000000001,5034.251,5290.191,5690.653,6030.246,6394.354,6564.516,6856.064,6913.6230000000005,7075.651,7212.111999999999,7226.839,7286.3330000000005,7188.427,7139.602,7155.201999999999,7169.495,7115.911999999999,7033.908,-9999.0,-9999.0
2010-09-01,27.798000000000002,41.986000000000004,46.56100000000001,49.228,49.493,51.02,52.842,53.593999999999994,54.191,55.001000000000005,57.728,61.16,66.87100000000001,69.108,70.20100000000001,67.783,67.41,73.991,89.602,132.616,179.97,202.96900000000002,229.69099999999997,264.656,262.712,313.722,347.754,374.11400000000003,478.05800000000005,557.378,630.826,672.79,775.428,918.197,1095.348,1227.712,1402.838,1635.713,1833.8020000000001,1987.22,2167.851,2332.489,2601.512,2915.265,3164.742,3428.237,3735.3740000000003,4055.982,4473.077,4827.329000000001,5114.515,5417.58,5807.262,5984.134,6293.08,6368.224,6565.6990000000005,6686.611,6899.233,6773.16,6730.91,6822.778,6907.420999999999,6934.099,6845.736999999999,6692.305,6474.688,6715.245,6803.656,-9999.0,-9999.0
2010-10-01,25.68,36.336,42.13399999999999,46.446999999999996,49.178000000000004,49.341,49.413999999999994,53.653,53.272,54.812,55.535,52.87,52.52,51.243,50.83,50.909,52.089,56.24100000000001,63.592,60.236000000000004,63.633,74.388,110.667,115.844,136.659,165.93599999999998,211.572,279.23,331.139,376.25699999999995,432.616,496.60699999999997,647.141,793.3810000000001,986.165,1161.48,1349.3039999999999,1507.8970000000002,1695.345,1996.112,2192.513,2457.736,2747.272,3028.1820000000002,3235.598,3540.0640000000003,3985.757,4140.626,4458.5470000000005,4889.484,5215.5,5496.762,5784.844,6110.329000000001,6089.355,6143.39,6257.198,6176.659000000001,6189.793000000001,6287.503000000001,6199.409000000001,6187.52,6280.526999999999,6423.346,6479.14,6399.852,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
